"110年07月27日 外資及陸資買賣超彙總表"
,,,"外資及陸資(不含外資自營商)",,,"外資自營商",,,"外資及陸資",,,
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數","買進股數","賣出股數","買賣超股數","買進股數","賣出股數","買賣超股數",
" ","2706  ","第一店          ","47,000","113,000","-66,000","0","0","0","47,000","113,000","-66,000",
" ","3056  ","總太            ","118,000","184,000","-66,000","0","0","0","118,000","184,000","-66,000",
" ","4119  ","旭富            ","17,000","83,000","-66,000","0","0","0","17,000","83,000","-66,000",
" ","9911  ","櫻花            ","71,000","135,949","-64,949","0","0","0","71,000","135,949","-64,949",
" ","1459  ","聯發            ","42,000","105,000","-63,000","0","0","0","42,000","105,000","-63,000",
" ",="032540","裕民凱基12購01  ","20,000","80,000","-60,000","0","0","0","20,000","80,000","-60,000",
" ",="00762 ","元大全球AI      ","3,000","62,000","-59,000","0","0","0","3,000","62,000","-59,000",
" ","3596  ","智易            ","901,000","960,000","-59,000","0","0","0","901,000","960,000","-59,000",
" ","3605  ","宏致            ","809,000","868,000","-59,000","0","0","0","809,000","868,000","-59,000",
" ","6112  ","聚碩            ","11,000","70,000","-59,000","0","0","0","11,000","70,000","-59,000",
" ","9946  ","三發地產        ","10,000","69,000","-59,000","0","0","0","10,000","69,000","-59,000",
" ","6591  ","動力-KY         ","15,000","72,000","-57,000","0","0","0","15,000","72,000","-57,000",
" ","9941  ","裕融            ","155,000","212,000","-57,000","0","0","0","155,000","212,000","-57,000",
" ","3376  ","新日興          ","218,000","274,000","-56,000","0","0","0","218,000","274,000","-56,000",
" ","2929  ","淘帝-KY         ","11,000","66,000","-55,000","0","0","0","11,000","66,000","-55,000",
" ","1611  ","中電            ","42,000","96,000","-54,000","0","0","0","42,000","96,000","-54,000",
" ","3040  ","遠見            ","44,000","98,000","-54,000","0","0","0","44,000","98,000","-54,000",
" ","2419  ","仲琦            ","24,000","77,000","-53,000","0","0","0","24,000","77,000","-53,000",
" ","2897  ","王道銀行        ","403,000","456,000","-53,000","0","0","0","403,000","456,000","-53,000",
" ","3028  ","增你強          ","82,000","135,000","-53,000","0","0","0","82,000","135,000","-53,000",
" ","1810  ","和成            ","116,000","168,000","-52,000","0","0","0","116,000","168,000","-52,000",
" ","2305  ","全友            ","105,000","157,000","-52,000","0","0","0","105,000","157,000","-52,000",
"*","2395  ","研華            ","526,714","578,450","-51,736","0","0","0","526,714","578,450","-51,736",
" ",="00680L","元大美債20正2   ","0","51,000","-51,000","0","0","0","0","51,000","-51,000",
" ","2444  ","兆勁            ","2,000","53,000","-51,000","0","0","0","2,000","53,000","-51,000",
" ","4190  ","佐登-KY         ","18,000","69,000","-51,000","0","0","0","18,000","69,000","-51,000",
" ","9902  ","台火            ","36,000","87,000","-51,000","0","0","0","36,000","87,000","-51,000",
" ","1417  ","嘉裕            ","147,500","198,000","-50,500","0","0","0","147,500","198,000","-50,500",
" ","1903  ","士紙            ","42,000","92,000","-50,000","0","0","0","42,000","92,000","-50,000",
" ","2850  ","新產            ","27,000","77,000","-50,000","0","0","0","27,000","77,000","-50,000",
" ","5258  ","虹堡            ","70,000","120,000","-50,000","0","0","0","70,000","120,000","-50,000",
" ",="00635U","期元大S&P黃金   ","3,000","51,000","-48,000","0","0","0","3,000","51,000","-48,000",
" ","3138  ","耀登            ","159,000","206,636","-47,636","0","0","0","159,000","206,636","-47,636",
" ","2905  ","三商            ","160,000","207,000","-47,000","0","0","0","160,000","207,000","-47,000",
" ","3413  ","京鼎            ","327,000","374,000","-47,000","0","0","0","327,000","374,000","-47,000",
" ","6197  ","佳必琪          ","31,000","78,000","-47,000","0","0","0","31,000","78,000","-47,000",
" ","4720  ","德淵            ","18,000","64,000","-46,000","0","0","0","18,000","64,000","-46,000",
" ","2908  ","特力            ","4,000","49,000","-45,000","0","0","0","4,000","49,000","-45,000",
" ",="00653L","富邦印度正2     ","12,000","56,000","-44,000","0","0","0","12,000","56,000","-44,000",
" ","2836  ","高雄銀          ","47,000","91,000","-44,000","0","0","0","47,000","91,000","-44,000",
" ",="00646 ","元大S&P500      ","10,000","53,000","-43,000","0","0","0","10,000","53,000","-43,000",
" ","4552  ","力達-KY         ","6,000","49,000","-43,000","0","0","0","6,000","49,000","-43,000",
" ","4536  ","拓凱            ","43,000","85,000","-42,000","0","0","0","43,000","85,000","-42,000",
" ","2516  ","新建            ","4,000","45,000","-41,000","0","0","0","4,000","45,000","-41,000",
" ","5907  ","大洋-KY         ","52,000","93,000","-41,000","0","0","0","52,000","93,000","-41,000",
" ","6592  ","和潤企業        ","170,000","211,000","-41,000","0","0","0","170,000","211,000","-41,000",
" ","1529  ","樂士            ","6,000","46,000","-40,000","0","0","0","6,000","46,000","-40,000",
" ","2008  ","高興昌          ","214,000","254,000","-40,000","0","0","0","214,000","254,000","-40,000",
" ","9904  ","寶成            ","1,948,280","1,988,000","-39,720","0","0","0","1,948,280","1,988,000","-39,720",
" ","2417  ","圓剛            ","56,000","95,000","-39,000","0","0","0","56,000","95,000","-39,000",
" ","9955  ","佳龍            ","25,000","64,000","-39,000","0","0","0","25,000","64,000","-39,000",
" ","4551  ","智伸科          ","24,000","62,000","-38,000","0","0","0","24,000","62,000","-38,000",
" ","1721  ","三晃            ","12,000","49,000","-37,000","0","0","0","12,000","49,000","-37,000",
" ","5215  ","科嘉-KY         ","13,000","50,000","-37,000","0","0","0","13,000","50,000","-37,000",
" ","6165  ","浪凡            ","39,000","76,000","-37,000","0","0","0","39,000","76,000","-37,000",
" ","6605  ","帝寶            ","61,000","98,000","-37,000","0","0","0","61,000","98,000","-37,000",
" ","1457  ","宜進            ","92,000","128,000","-36,000","0","0","0","92,000","128,000","-36,000",
" ","1533  ","車王電          ","75,000","110,000","-35,000","0","0","0","75,000","110,000","-35,000",
" ","2059  ","川湖            ","20,000","55,000","-35,000","0","0","0","20,000","55,000","-35,000",
" ","3004  ","豐達科          ","6,000","41,000","-35,000","0","0","0","6,000","41,000","-35,000",
" ","4572  ","駐龍            ","17,000","52,000","-35,000","0","0","0","17,000","52,000","-35,000",
" ","1506  ","正道            ","3,000","37,000","-34,000","0","0","0","3,000","37,000","-34,000",
" ","1558  ","伸興            ","5,000","39,000","-34,000","0","0","0","5,000","39,000","-34,000",
" ","5607  ","遠雄港          ","349,000","383,000","-34,000","0","0","0","349,000","383,000","-34,000",
" ","6205  ","詮欣            ","17,000","51,000","-34,000","0","0","0","17,000","51,000","-34,000",
" ","1532  ","勤美            ","111,000","144,000","-33,000","0","0","0","111,000","144,000","-33,000",
" ","1615  ","大山            ","32,000","65,000","-33,000","0","0","0","32,000","65,000","-33,000",
" ","1723  ","中碳            ","16,000","49,000","-33,000","0","0","0","16,000","49,000","-33,000",
" ","2114  ","鑫永銓          ","10,000","43,000","-33,000","0","0","0","10,000","43,000","-33,000",
" ","2597  ","潤弘            ","43,000","76,000","-33,000","0","0","0","43,000","76,000","-33,000",
" ","3002  ","歐格            ","29,000","62,000","-33,000","0","0","0","29,000","62,000","-33,000",
" ","3380  ","明泰            ","283,000","316,000","-33,000","0","0","0","283,000","316,000","-33,000",
" ","2506  ","太設            ","72,000","104,000","-32,000","0","0","0","72,000","104,000","-32,000",
" ","8996  ","高力            ","49,000","81,000","-32,000","0","0","0","49,000","81,000","-32,000",
" ","1232  ","大統益          ","8,000","39,000","-31,000","0","0","0","8,000","39,000","-31,000",
" ","1416  ","廣豐            ","5,000","36,000","-31,000","0","0","0","5,000","36,000","-31,000",
" ","6670  ","復盛應用        ","61,000","92,000","-31,000","0","0","0","61,000","92,000","-31,000",
" ","6743  ","安普新          ","42,000","73,000","-31,000","0","0","0","42,000","73,000","-31,000",
" ","6415  ","矽力-KY         ","258,509","288,062","-29,553","0","0","0","258,509","288,062","-29,553",
" ",="00685L","群益臺灣加權正2 ","0","29,000","-29,000","0","0","0","0","29,000","-29,000",
" ","1604  ","聲寶            ","62,000","91,000","-29,000","0","0","0","62,000","91,000","-29,000",
" ",="00736 ","國泰新興市場    ","0","28,000","-28,000","0","0","0","0","28,000","-28,000",
" ","1108  ","幸福            ","101,000","129,000","-28,000","0","0","0","101,000","129,000","-28,000",
" ","2466  ","冠西電          ","0","28,000","-28,000","0","0","0","0","28,000","-28,000",
" ","4164  ","承業醫          ","24,000","52,000","-28,000","0","0","0","24,000","52,000","-28,000",
" ","5288  ","豐祥-KY         ","8,000","36,000","-28,000","0","0","0","8,000","36,000","-28,000",
" ","6715  ","嘉基            ","27,000","55,000","-28,000","0","0","0","27,000","55,000","-28,000",
" ","2239  ","英利-KY         ","29,000","56,000","-27,000","0","0","0","29,000","56,000","-27,000",
" ",="006205","富邦上証        ","139,000","165,000","-26,000","0","0","0","139,000","165,000","-26,000",
" ","1727  ","中華化          ","3,000","29,000","-26,000","0","0","0","3,000","29,000","-26,000",
" ","3701  ","大眾控          ","0","26,000","-26,000","0","0","0","0","26,000","-26,000",
" ","2739  ","寒舍            ","1,000","26,000","-25,000","0","0","0","1,000","26,000","-25,000",
" ","8028  ","昇陽半導體      ","462,000","487,000","-25,000","0","0","0","462,000","487,000","-25,000",
" ",="00693U","期街口S&P黃豆   ","55,000","79,000","-24,000","0","0","0","55,000","79,000","-24,000",
" ","1413  ","宏洲            ","6,000","30,000","-24,000","0","0","0","6,000","30,000","-24,000",
" ","1709  ","和益            ","342,000","366,000","-24,000","0","0","0","342,000","366,000","-24,000",
" ","1713  ","國化            ","0","24,000","-24,000","0","0","0","0","24,000","-24,000",
" ","1104  ","環泥            ","205,000","228,750","-23,750","0","0","0","205,000","228,750","-23,750",
" ","2482  ","連宇            ","23,000","46,000","-23,000","0","0","0","23,000","46,000","-23,000",
" ","2538  ","基泰            ","17,000","40,000","-23,000","0","0","0","17,000","40,000","-23,000",
" ","3311  ","閎暉            ","3,000","26,000","-23,000","0","0","0","3,000","26,000","-23,000",
" ","8463  ","潤泰材          ","6,000","29,000","-23,000","0","0","0","6,000","29,000","-23,000",
" ","911868","同方友友-DR     ","99,000","122,000","-23,000","0","0","0","99,000","122,000","-23,000",
" ",="00738U","期元大道瓊白銀  ","2,000","24,000","-22,000","0","0","0","2,000","24,000","-22,000",
" ",="00753L","中信中國50正2   ","319,000","341,000","-22,000","0","0","0","319,000","341,000","-22,000",
" ","3257  ","虹冠電          ","1,189,000","1,211,000","-22,000","0","0","0","1,189,000","1,211,000","-22,000",
" ","4545  ","銘鈺            ","1,000","23,000","-22,000","0","0","0","1,000","23,000","-22,000",
" ","8210  ","勤誠            ","4,000","26,000","-22,000","0","0","0","4,000","26,000","-22,000",
" ",="00631L","元大台灣50正2   ","32,000","53,000","-21,000","0","0","0","32,000","53,000","-21,000",
" ",="032599","裕民元大11購01  ","0","21,000","-21,000","0","0","0","0","21,000","-21,000",
" ","2385  ","群光            ","825,000","846,000","-21,000","0","0","0","825,000","846,000","-21,000",
" ","2748  ","雲品            ","3,000","24,000","-21,000","0","0","0","3,000","24,000","-21,000",
" ","3501  ","維熹            ","13,000","34,000","-21,000","0","0","0","13,000","34,000","-21,000",
" ","9103  ","美德醫療-DR     ","81,000","102,000","-21,000","0","0","0","81,000","102,000","-21,000",
" ",="00876 ","元大未來關鍵科技","0","20,000","-20,000","0","0","0","0","20,000","-20,000",
" ",="030777","華晶科麥證0B購01","0","20,000","-20,000","313,000","427,000","-114,000","313,000","447,000","-134,000",
" ",="038161","順德元大11購04  ","0","20,000","-20,000","0","0","0","0","20,000","-20,000",
" ",="088462","中興電元富0B購01","0","20,000","-20,000","0","0","0","0","20,000","-20,000",
" ",="089458","長榮統一13購02  ","0","20,000","-20,000","0","0","0","0","20,000","-20,000",
" ","1445  ","大宇            ","2,000","22,000","-20,000","0","0","0","2,000","22,000","-20,000",
" ",="0055  ","元大MSCI金融    ","4,000","23,000","-19,000","0","0","0","4,000","23,000","-19,000",
" ",="00648R","元大S&P500反1   ","0","19,000","-19,000","0","0","0","0","19,000","-19,000",
" ",="00683L","期元大美元指正2 ","0","19,000","-19,000","0","0","0","0","19,000","-19,000",
" ","1338  ","廣華-KY         ","80,000","98,000","-18,000","0","0","0","80,000","98,000","-18,000",
" ","5538  ","東明-KY         ","0","18,000","-18,000","0","0","0","0","18,000","-18,000",
" ","2428  ","興勤            ","222,000","239,000","-17,000","0","0","0","222,000","239,000","-17,000",
" ","4560  ","強信-KY         ","96,000","113,000","-17,000","0","0","0","96,000","113,000","-17,000",
" ","8341  ","日友            ","38,000","55,000","-17,000","0","0","0","38,000","55,000","-17,000",
" ","3130  ","一零四          ","0","16,000","-16,000","0","0","0","0","16,000","-16,000",
" ",="033443","欣興元大12購01  ","0","15,000","-15,000","0","0","0","0","15,000","-15,000",
" ","1340  ","勝悅-KY         ","3,000","18,000","-15,000","0","0","0","3,000","18,000","-15,000",
" ","2722  ","夏都            ","3,000","18,000","-15,000","0","0","0","3,000","18,000","-15,000",
" ","8462  ","柏文            ","0","15,000","-15,000","0","0","0","0","15,000","-15,000",
" ","2459  ","敦吉            ","6,000","20,000","-14,000","0","0","0","6,000","20,000","-14,000",
" ","2471  ","資通            ","3,000","17,000","-14,000","0","0","0","3,000","17,000","-14,000",
" ","4763  ","材料-KY         ","3,000","17,000","-14,000","0","0","0","3,000","17,000","-14,000",
" ","6655  ","科定            ","0","14,000","-14,000","0","0","0","0","14,000","-14,000",
" ","1437  ","勤益控          ","2,000","15,000","-13,000","0","0","0","2,000","15,000","-13,000",
" ","1702  ","南僑            ","32,000","45,000","-13,000","0","0","0","32,000","45,000","-13,000",
" ","6133  ","金橋            ","17,000","30,000","-13,000","0","0","0","17,000","30,000","-13,000",
" ","6206  ","飛捷            ","66,000","79,000","-13,000","0","0","0","66,000","79,000","-13,000",
" ","3308  ","聯德            ","1,044","14,000","-12,956","0","0","0","1,044","14,000","-12,956",
" ",="00733 ","富邦臺灣中小    ","9,000","21,000","-12,000","0","0","0","9,000","21,000","-12,000",
" ","1454  ","台富            ","6,000","18,000","-12,000","0","0","0","6,000","18,000","-12,000",
" ","2241  ","艾姆勒          ","367,000","379,000","-12,000","0","0","0","367,000","379,000","-12,000",
" ","2528  ","皇普            ","1,000","13,000","-12,000","0","0","0","1,000","13,000","-12,000",
" ","3018  ","同開            ","0","12,000","-12,000","0","0","0","0","12,000","-12,000",
" ","8114  ","振樺電          ","2,000","14,000","-12,000","0","0","0","2,000","14,000","-12,000",
" ","2207  ","和泰車          ","88,512","100,267","-11,755","0","0","0","88,512","100,267","-11,755",
" ",="00662 ","富邦NASDAQ      ","0","11,000","-11,000","0","0","0","0","11,000","-11,000",
" ",="084460","明基材永豐08購01","0","11,000","-11,000","0","0","0","0","11,000","-11,000",
" ","2243  ","宏旭-KY         ","0","11,000","-11,000","0","0","0","0","11,000","-11,000",
" ","5225  ","東科-KY         ","3,000","14,000","-11,000","0","0","0","3,000","14,000","-11,000",
" ",="037027","台光電元大13購01","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ",="038667","康普永豐11購03  ","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ",="06943P","長榮國票0B售08  ","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ","1432  ","大魯閣          ","2,000","12,000","-10,000","0","0","0","2,000","12,000","-10,000",
" ","1589  ","永冠-KY         ","70,000","80,000","-10,000","0","0","0","70,000","80,000","-10,000",
" ","1725  ","元禎            ","1,000","11,000","-10,000","0","0","0","1,000","11,000","-10,000",
" ","2109  ","華豐            ","55,000","65,000","-10,000","0","0","0","55,000","65,000","-10,000",
" ","4155  ","訊映            ","11,000","21,000","-10,000","0","0","0","11,000","21,000","-10,000",
" ","6128  ","上福            ","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ","6281  ","全國電          ","7,000","17,000","-10,000","0","0","0","7,000","17,000","-10,000",
" ",="031051","光磊元大0C購01  ","0","9,000","-9,000","0","0","0","0","9,000","-9,000",
" ","1321  ","大洋            ","16,000","25,000","-9,000","0","0","0","16,000","25,000","-9,000",
" ","4999  ","鑫禾            ","11,000","20,000","-9,000","0","0","0","11,000","20,000","-9,000",
" ","6166  ","凌華            ","63,000","72,000","-9,000","0","0","0","63,000","72,000","-9,000",
" ","1476  ","儒鴻            ","321,969","330,273","-8,304","0","0","0","321,969","330,273","-8,304",
" ",="00678 ","群益NBI生技     ","0","8,000","-8,000","0","0","0","0","8,000","-8,000",
" ",="00852L","國泰美國道瓊正2 ","1,000","9,000","-8,000","0","0","0","1,000","9,000","-8,000",
" ","1439  ","中和            ","0","8,000","-8,000","0","0","0","0","8,000","-8,000",
" ","2904  ","匯僑            ","4,000","12,000","-8,000","0","0","0","4,000","12,000","-8,000",
" ","3530  ","晶相光          ","1,592,000","1,600,000","-8,000","0","0","0","1,592,000","1,600,000","-8,000",
" ","9943  ","好樂迪          ","12,000","20,000","-8,000","0","0","0","12,000","20,000","-8,000",
" ",="00730 ","富邦臺灣優質高息","0","7,000","-7,000","0","0","0","0","7,000","-7,000",
" ","1323  ","永裕            ","3,000","10,000","-7,000","0","0","0","3,000","10,000","-7,000",
" ","1423  ","利華            ","5,000","12,000","-7,000","0","0","0","5,000","12,000","-7,000",
" ","1535  ","中宇            ","2,000","9,000","-7,000","0","0","0","2,000","9,000","-7,000",
" ","2832  ","台產            ","0","7,000","-7,000","0","0","0","0","7,000","-7,000",
" ","3494  ","誠研            ","0","7,000","-7,000","0","0","0","0","7,000","-7,000",
" ","3665  ","貿聯-KY         ","471,000","478,000","-7,000","0","0","0","471,000","478,000","-7,000",
" ","910322","康師傅-DR       ","0","7,000","-7,000","0","0","0","0","7,000","-7,000",
" ",="036659","華新國票0C購03  ","4,000","10,000","-6,000","0","0","0","4,000","10,000","-6,000",
" ",="038010","健策兆豐0C購02  ","0","6,000","-6,000","0","0","0","0","6,000","-6,000",
" ","1473  ","台南            ","4,000","10,000","-6,000","0","0","0","4,000","10,000","-6,000",
" ","2731  ","雄獅            ","40,000","46,000","-6,000","0","0","0","40,000","46,000","-6,000",
" ","5525  ","順天            ","3,000","9,000","-6,000","0","0","0","3,000","9,000","-6,000",
" ","6768  ","志強-KY         ","7,000","13,000","-6,000","0","0","0","7,000","13,000","-6,000",
" ","8482  ","商億-KY         ","0","6,000","-6,000","0","0","0","0","6,000","-6,000",
" ",="030974","凌陽元大0A購02  ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ",="032901","矽創統一0B購10  ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ","1339  ","昭輝            ","1,000","6,000","-5,000","0","0","0","1,000","6,000","-5,000",
" ","2450  ","神腦            ","17,000","22,000","-5,000","0","0","0","17,000","22,000","-5,000",
" ","2468  ","華經            ","1,000","6,000","-5,000","0","0","0","1,000","6,000","-5,000",
" ","2816  ","旺旺保          ","17,000","22,000","-5,000","0","0","0","17,000","22,000","-5,000",
" ","2923  ","鼎固-KY         ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ","4737  ","華廣            ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ",="00634R","富邦上証反1     ","56,000","60,000","-4,000","0","0","0","56,000","60,000","-4,000",
" ",="038559","燁輝凱基11購02  ","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ","2496  ","卓越            ","1,000","5,000","-4,000","0","0","0","1,000","5,000","-4,000",
" ","2939  ","凱羿-KY         ","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ","3679  ","新至陞          ","44,000","48,000","-4,000","0","0","0","44,000","48,000","-4,000",
" ","4555  ","氣立            ","4,000","8,000","-4,000","0","0","0","4,000","8,000","-4,000",
" ","4562  ","穎漢            ","1,000","5,000","-4,000","0","0","0","1,000","5,000","-4,000",
" ","4571  ","鈞興-KY         ","14,000","18,000","-4,000","0","0","0","14,000","18,000","-4,000",
" ","6136  ","富爾特          ","2,000","6,000","-4,000","0","0","0","2,000","6,000","-4,000",
" ",="07560P","T50正2國票11售01","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ","1236  ","宏亞            ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ","1446  ","宏和            ","3,000","6,000","-3,000","0","0","0","3,000","6,000","-3,000",
" ","1516  ","川飛            ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ","1540  ","喬福            ","1,000","4,000","-3,000","0","0","0","1,000","4,000","-3,000",
" ","1726  ","永記            ","3,000","6,000","-3,000","0","0","0","3,000","6,000","-3,000",
" ","1786  ","科妍            ","1,000","4,000","-3,000","0","0","0","1,000","4,000","-3,000",
" ","2438  ","翔耀            ","1,000","4,000","-3,000","0","0","0","1,000","4,000","-3,000",
" ","2543  ","皇昌            ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ","3416  ","融程電          ","15,000","18,000","-3,000","0","0","0","15,000","18,000","-3,000",
" ","4438  ","廣越            ","1,000","4,000","-3,000","0","0","0","1,000","4,000","-3,000",
" ","5284  ","jpp-KY          ","2,000","5,000","-3,000","0","0","0","2,000","5,000","-3,000",
" ","6201  ","亞弘電          ","1,000","4,000","-3,000","0","0","0","1,000","4,000","-3,000",
" ","6754  ","匯僑設計        ","8,000","11,000","-3,000","0","0","0","8,000","11,000","-3,000",
" ","9930  ","中聯資源        ","3,000","6,000","-3,000","0","0","0","3,000","6,000","-3,000",
" ",="00703 ","台新MSCI中國    ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ",="032303","鴻海永豐0A購05  ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ",="089890","凌陽統一0C購01  ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","1203  ","味王            ","1,000","3,000","-2,000","0","0","0","1,000","3,000","-2,000",
" ","2712  ","遠雄來          ","1,000","3,000","-2,000","0","0","0","1,000","3,000","-2,000",
" ","2910  ","統領            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","5484  ","慧友            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","6184  ","大豐電          ","1,000","3,000","-2,000","0","0","0","1,000","3,000","-2,000",
" ","8499  ","鼎炫-KY         ","8,000","10,000","-2,000","0","0","0","8,000","10,000","-2,000",
" ","912398","友佳-DR         ","8,000","10,000","-2,000","0","0","0","8,000","10,000","-2,000",
" ","9926  ","新海            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ",="0057  ","富邦摩台        ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="006203","元大MSCI台灣    ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="00656R","國泰中國A50反1  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="00668 ","國泰美國道瓊    ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="00711B","FH彭博新興債    ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="00737 ","國泰AI+Robo     ","3,000","4,000","-1,000","0","0","0","3,000","4,000","-1,000",
" ",="030227","捷敏凱基0B購01  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="030419","潤泰全元大0C購01","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="030561","長榮統一11購01  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="038171","同欣電元大11購02","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="075472","台積電富邦08購04","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="082561","瑞昱統一09購02  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="085554","友達群益08購04  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","1435  ","中福            ","6,000","7,000","-1,000","0","0","0","6,000","7,000","-1,000",
" ","1436  ","華友聯          ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","1539  ","巨庭            ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","2427  ","三商電          ","3,000","4,000","-1,000","0","0","0","3,000","4,000","-1,000",
" ","2480  ","敦陽科          ","44,000","45,000","-1,000","0","0","0","44,000","45,000","-1,000",
" ","3025  ","星通            ","162,000","163,000","-1,000","0","0","0","162,000","163,000","-1,000",
" ","4764  ","雙鍵            ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","6431  ","光麗-KY         ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","6442  ","光聖            ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","6671  ","三能-KY         ","1,000","2,000","-1,000","0","0","0","1,000","2,000","-1,000",
" ","6225  ","天瀚            ","0","344","-344","0","0","0","0","344","-344",
" ",="00651R","FH香港反1       ","69,000","69,000","0","0","0","0","69,000","69,000","0",
" ",="00664R","國泰臺灣加權反1 ","10,000","10,000","0","0","0","0","10,000","10,000","0",
" ",="00700 ","富邦恒生國企    ","31,000","31,000","0","0","0","0","31,000","31,000","0",
" ",="00708L","期元大S&P黃金正2","28,000","28,000","0","0","0","0","28,000","28,000","0",
" ",="03022Q","恒指麥證0C售02  ","0","0","0","16,000","26,000","-10,000","16,000","26,000","-10,000",
" ",="030314","聯電麥證0C購04  ","0","0","0","386,000","262,000","124,000","386,000","262,000","124,000",
" ",="030315","台達電麥證11購01","0","0","0","178,000","171,000","7,000","178,000","171,000","7,000",
" ",="030316","鴻海麥證11購01  ","0","0","0","1,000","121,000","-120,000","1,000","121,000","-120,000",
" ",="030317","台積電麥證0A購04","0","0","0","0","10,000","-10,000","0","10,000","-10,000",
" ",="030318","台積電麥證0B購04","0","0","0","27,000","18,000","9,000","27,000","18,000","9,000",
" ",="030319","台積電麥證11購02","0","0","0","329,000","35,000","294,000","329,000","35,000","294,000",
" ",="030320","光磊麥證0B購01  ","0","0","0","18,000","0","18,000","18,000","0","18,000",
" ",="030321","英業達麥證0C購01","0","0","0","27,000","38,000","-11,000","27,000","38,000","-11,000",
" ",="030322","凌陽麥證0C購01  ","0","0","0","5,000","621,000","-616,000","5,000","621,000","-616,000",
" ",="030323","聯發科麥證12購02","0","0","0","283,000","176,000","107,000","283,000","176,000","107,000",
" ",="030324","華新科麥證11購01","0","0","0","0","33,000","-33,000","0","33,000","-33,000",
" ",="030327","盛群麥證0A購01  ","0","0","0","28,000","0","28,000","28,000","0","28,000",
" ",="030328","矽格麥證0A購01  ","0","0","0","378,000","319,000","59,000","378,000","319,000","59,000",
" ",="03062F","恒指麥證09購01  ","0","0","0","0","30,000","-30,000","0","30,000","-30,000",
" ",="030772","台積電麥證11購03","0","0","0","0","3,000","-3,000","0","3,000","-3,000",
" ",="030773","精英麥證0A購02  ","0","0","0","56,000","341,000","-285,000","56,000","341,000","-285,000",
" ",="030774","凌陽麥證0A購02  ","0","0","0","7,000","1,000","6,000","7,000","1,000","6,000",
" ",="030775","友達麥證0A購02  ","0","0","0","366,000","478,000","-112,000","366,000","478,000","-112,000",
" ",="030776","長榮航麥證0C購01","0","0","0","55,000","0","55,000","55,000","0","55,000",
" ",="030778","創意麥證0A購01  ","0","0","0","98,000","55,000","43,000","98,000","55,000","43,000",
" ",="030779","群創麥證0A購01  ","0","0","0","353,000","482,000","-129,000","353,000","482,000","-129,000",
" ",="030882","廣宇麥證0B購01  ","0","0","0","0","57,000","-57,000","0","57,000","-57,000",
" ",="030883","宏碁麥證0A購02  ","0","0","0","10,000","410,000","-400,000","10,000","410,000","-400,000",
" ",="030884","億光麥證0B購01  ","0","0","0","333,000","30,000","303,000","333,000","30,000","303,000",
" ",="030886","聯發科麥證0B購02","0","0","0","0","122,000","-122,000","0","122,000","-122,000",
" ",="030999","台化麥證0A購01  ","0","0","0","0","50,000","-50,000","0","50,000","-50,000",
" ",="031000","大成鋼麥證0B購02","0","0","0","4,000","55,000","-51,000","4,000","55,000","-51,000",
" ",="031002","彩晶麥證0B購02  ","0","0","0","2,000","0","2,000","2,000","0","2,000",
