"110年09月03日 外資及陸資買賣超彙總表"
,,,"外資及陸資(不含外資自營商)",,,"外資自營商",,,"外資及陸資",,,
" ","6451  ","訊芯-KY         ","30,000","170,000","-140,000","0","0","0","30,000","170,000","-140,000",
" ",="00683L","期元大美元指正2 ","14,000","153,000","-139,000","0","0","0","14,000","153,000","-139,000",
" ","6283  ","淳安            ","263,000","398,000","-135,000","0","0","0","263,000","398,000","-135,000",
" ","3209  ","全科            ","565,000","699,032","-134,032","0","0","0","565,000","699,032","-134,032",
" ","2377  ","微星            ","2,430,000","2,560,613","-130,613","0","0","0","2,430,000","2,560,613","-130,613",
" ","6756  ","威鋒電子        ","467,010","596,500","-129,490","0","0","0","467,010","596,500","-129,490",
" ","2611  ","志信            ","1,040,000","1,163,490","-123,490","0","0","0","1,040,000","1,163,490","-123,490",
" ","3665  ","貿聯-KY         ","358,000","478,000","-120,000","0","0","0","358,000","478,000","-120,000",
" ","9105  ","泰金寶-DR       ","33,000","153,000","-120,000","0","0","0","33,000","153,000","-120,000",
" ","6142  ","友勁            ","21,000","140,000","-119,000","0","0","0","21,000","140,000","-119,000",
" ","2012  ","春雨            ","345,000","462,000","-117,000","0","0","0","345,000","462,000","-117,000",
" ","9919  ","康那香          ","49,000","166,000","-117,000","0","0","0","49,000","166,000","-117,000",
" ","2723  ","美食-KY         ","202,000","316,000","-114,000","0","0","0","202,000","316,000","-114,000",
" ",="00753L","中信中國50正2   ","193,000","306,000","-113,000","0","0","0","193,000","306,000","-113,000",
" ","2491  ","吉祥全          ","69,000","178,000","-109,000","0","0","0","69,000","178,000","-109,000",
" ","1456  ","怡華            ","110,000","215,000","-105,000","0","0","0","110,000","215,000","-105,000",
" ","1806  ","冠軍            ","199,000","303,000","-104,000","0","0","0","199,000","303,000","-104,000",
" ","2597  ","潤弘            ","114,000","218,000","-104,000","0","0","0","114,000","218,000","-104,000",
" ","3167  ","大量            ","25,000","129,000","-104,000","0","0","0","25,000","129,000","-104,000",
" ","6224  ","聚鼎            ","163,000","266,000","-103,000","0","0","0","163,000","266,000","-103,000",
" ",="00655L","國泰中國A50正2  ","93,000","195,000","-102,000","0","0","0","93,000","195,000","-102,000",
" ",="030094","台積電永豐0A購01","0","100,000","-100,000","0","0","0","0","100,000","-100,000",
" ",="030858","聯電永豐0A購03  ","0","100,000","-100,000","0","0","0","0","100,000","-100,000",
" ",="031122","聯電統一0C購01  ","0","100,000","-100,000","0","0","0","0","100,000","-100,000",
" ",="033470","偉詮電凱基0B購01","0","100,000","-100,000","0","0","0","0","100,000","-100,000",
" ",="037592","健和興群益0C購01","0","100,000","-100,000","0","0","0","0","100,000","-100,000",
" ",="06866P","長榮元大0B售05  ","0","100,000","-100,000","0","0","0","0","100,000","-100,000",
" ",="00643 ","群益深証中小    ","60,000","157,000","-97,000","0","0","0","60,000","157,000","-97,000",
" ","2460  ","建通            ","67,000","163,000","-96,000","0","0","0","67,000","163,000","-96,000",
" ","3026  ","禾伸堂          ","149,000","243,000","-94,000","0","0","0","149,000","243,000","-94,000",
" ",="00673R","期元大S&P原油反1","6,000","96,000","-90,000","0","0","0","6,000","96,000","-90,000",
" ","3532  ","台勝科          ","1,047,000","1,137,000","-90,000","0","0","0","1,047,000","1,137,000","-90,000",
" ","2439  ","美律            ","103,000","183,724","-80,724","0","0","0","103,000","183,724","-80,724",
" ","2636  ","台驊投控        ","2,243,000","2,321,200","-78,200","0","0","0","2,243,000","2,321,200","-78,200",
" ","1760  ","寶齡富錦        ","55,000","130,000","-75,000","0","0","0","55,000","130,000","-75,000",
" ","3025  ","星通            ","40,000","115,000","-75,000","0","0","0","40,000","115,000","-75,000",
" ","6525  ","捷敏-KY         ","368,000","442,000","-74,000","0","0","0","368,000","442,000","-74,000",
" ","2107  ","厚生            ","42,000","114,000","-72,000","0","0","0","42,000","114,000","-72,000",
" ","3605  ","宏致            ","256,000","328,000","-72,000","0","0","0","256,000","328,000","-72,000",
" ","4967  ","十銓            ","302,000","373,000","-71,000","0","0","0","302,000","373,000","-71,000",
" ","6573  ","虹揚-KY         ","134,000","204,000","-70,000","0","0","0","134,000","204,000","-70,000",
" ",="00693U","期街口S&P黃豆   ","50,000","119,000","-69,000","0","0","0","50,000","119,000","-69,000",
" ","8039  ","台虹            ","116,000","183,000","-67,000","0","0","0","116,000","183,000","-67,000",
" ","4976  ","佳凌            ","584,000","650,000","-66,000","0","0","0","584,000","650,000","-66,000",
" ",="00636 ","國泰中國A50     ","92,000","156,000","-64,000","0","0","0","92,000","156,000","-64,000",
" ","1201  ","味全            ","220,000","281,000","-61,000","0","0","0","220,000","281,000","-61,000",
" ","1609  ","大亞            ","748,000","806,000","-58,000","0","0","0","748,000","806,000","-58,000",
" ","2059  ","川湖            ","73,000","131,000","-58,000","0","0","0","73,000","131,000","-58,000",
" ","4564  ","元翎            ","201,000","256,000","-55,000","0","0","0","201,000","256,000","-55,000",
" ","6456  ","GIS-KY          ","405,000","460,000","-55,000","0","0","0","405,000","460,000","-55,000",
" ","8201  ","無敵            ","456,000","510,000","-54,000","0","0","0","456,000","510,000","-54,000",
" ",="00700 ","富邦恒生國企    ","0","53,000","-53,000","0","0","0","0","53,000","-53,000",
" ","3533  ","嘉澤            ","98,000","150,018","-52,018","0","0","0","98,000","150,018","-52,018",
" ","1597  ","直得            ","32,000","83,000","-51,000","0","0","0","32,000","83,000","-51,000",
" ",="033654","台積電統一15購02","0","50,000","-50,000","0","0","0","0","50,000","-50,000",
" ",="077393","台積電凱基0B購01","0","50,000","-50,000","0","0","0","0","50,000","-50,000",
" ","2033  ","佳大            ","188,000","237,000","-49,000","0","0","0","188,000","237,000","-49,000",
" ","6165  ","浪凡            ","25,000","73,000","-48,000","0","0","0","25,000","73,000","-48,000",
" ","1611  ","中電            ","58,000","105,000","-47,000","0","0","0","58,000","105,000","-47,000",
" ","2025  ","千興            ","0","46,000","-46,000","0","0","0","0","46,000","-46,000",
" ","2608  ","嘉里大榮        ","893,000","939,000","-46,000","0","0","0","893,000","939,000","-46,000",
" ",="00670L","富邦NASDAQ正2   ","1,000","46,000","-45,000","0","0","0","1,000","46,000","-45,000",
" ","1808  ","潤隆            ","75,000","120,000","-45,000","0","0","0","75,000","120,000","-45,000",
" ","4551  ","智伸科          ","91,000","136,000","-45,000","0","0","0","91,000","136,000","-45,000",
" ","8249  ","菱光            ","105,000","150,000","-45,000","0","0","0","105,000","150,000","-45,000",
" ",="006205","富邦上証        ","42,000","86,000","-44,000","0","0","0","42,000","86,000","-44,000",
" ","9802  ","鈺齊-KY         ","98,000","141,000","-43,000","0","0","0","98,000","141,000","-43,000",
" ","2380  ","虹光            ","16,000","58,000","-42,000","0","0","0","16,000","58,000","-42,000",
" ","6164  ","華興            ","587,000","628,000","-41,000","0","0","0","587,000","628,000","-41,000",
" ",="031420","聯電凱基14購01  ","0","40,000","-40,000","0","0","0","0","40,000","-40,000",
" ",="07220P","萬海元大0B售12  ","0","40,000","-40,000","0","0","0","0","40,000","-40,000",
" ","3413  ","京鼎            ","78,000","118,000","-40,000","0","0","0","78,000","118,000","-40,000",
" ","1732  ","毛寶            ","39,000","78,000","-39,000","0","0","0","39,000","78,000","-39,000",
" ",="00710B","FH彭博高收益債  ","1,000","39,000","-38,000","0","0","0","1,000","39,000","-38,000",
" ","3653  ","健策            ","228,000","266,000","-38,000","0","0","0","228,000","266,000","-38,000",
" ","3550  ","聯穎            ","22,000","59,000","-37,000","0","0","0","22,000","59,000","-37,000",
" ","9942  ","茂順            ","15,000","52,000","-37,000","0","0","0","15,000","52,000","-37,000",
" ","6405  ","悅城            ","10,000","46,000","-36,000","0","0","0","10,000","46,000","-36,000",
" ",="082488","台積電統一09購04","0","35,000","-35,000","0","0","0","0","35,000","-35,000",
" ","2415  ","錩新            ","83,000","118,000","-35,000","0","0","0","83,000","118,000","-35,000",
" ","6215  ","和椿            ","220,000","255,000","-35,000","0","0","0","220,000","255,000","-35,000",
" ","4106  ","雃博            ","38,000","72,000","-34,000","0","0","0","38,000","72,000","-34,000",
" ",="006206","元大上證50      ","31,000","64,000","-33,000","0","0","0","31,000","64,000","-33,000",
" ",="00662 ","富邦NASDAQ      ","0","33,000","-33,000","0","0","0","0","33,000","-33,000",
" ","3622  ","洋華            ","37,000","70,000","-33,000","0","0","0","37,000","70,000","-33,000",
" ","9103  ","美德醫療-DR     ","123,000","154,000","-31,000","0","0","0","123,000","154,000","-31,000",
" ","3661  ","世芯-KY         ","804,000","834,231","-30,231","0","0","0","804,000","834,231","-30,231",
" ",="039080","景碩元大11購05  ","0","30,000","-30,000","0","0","0","0","30,000","-30,000",
" ","3052  ","夆典            ","47,000","77,000","-30,000","0","0","0","47,000","77,000","-30,000",
" ","1712  ","興農            ","46,000","75,000","-29,000","0","0","0","46,000","75,000","-29,000",
" ","9902  ","台火            ","16,000","45,000","-29,000","0","0","0","16,000","45,000","-29,000",
" ",="078610","台積電第一0A購01","0","28,000","-28,000","0","0","0","0","28,000","-28,000",
" ","3563  ","牧德            ","33,000","61,000","-28,000","0","0","0","33,000","61,000","-28,000",
" ",="00876 ","元大未來關鍵科技","0","27,000","-27,000","0","0","0","0","27,000","-27,000",
" ","6176  ","瑞儀            ","519,000","545,156","-26,156","0","0","0","519,000","545,156","-26,156",
" ","1558  ","伸興            ","17,000","42,000","-25,000","0","0","0","17,000","42,000","-25,000",
" ","9941  ","裕融            ","149,000","173,000","-24,000","0","0","0","149,000","173,000","-24,000",
" ","1423  ","利華            ","13,000","36,000","-23,000","0","0","0","13,000","36,000","-23,000",
" ","2480  ","敦陽科          ","18,000","41,000","-23,000","0","0","0","18,000","41,000","-23,000",
" ","4571  ","鈞興-KY         ","4,000","27,000","-23,000","0","0","0","4,000","27,000","-23,000",
" ","4942  ","嘉彰            ","83,000","106,000","-23,000","0","0","0","83,000","106,000","-23,000",
" ","6504  ","南六            ","14,000","37,000","-23,000","0","0","0","14,000","37,000","-23,000",
" ","9944  ","新麗            ","7,000","30,000","-23,000","0","0","0","7,000","30,000","-23,000",
" ","6415  ","矽力-KY         ","239,840","262,059","-22,219","0","0","0","239,840","262,059","-22,219",
" ",="00652 ","富邦印度        ","0","22,000","-22,000","0","0","0","0","22,000","-22,000",
" ","4930  ","燦星網          ","15,000","37,000","-22,000","0","0","0","15,000","37,000","-22,000",
" ",="00665L","富邦恒生國企正2 ","13,000","34,000","-21,000","0","0","0","13,000","34,000","-21,000",
" ","3346  ","麗清            ","86,000","107,000","-21,000","0","0","0","86,000","107,000","-21,000",
" ",="01004T","土銀富邦R2      ","0","20,000","-20,000","0","0","0","0","20,000","-20,000",
" ",="033663","欣興統一15購02  ","0","20,000","-20,000","0","0","0","0","20,000","-20,000",
" ",="06988P","聯電兆豐11售02  ","0","20,000","-20,000","0","0","0","0","20,000","-20,000",
" ","1537  ","廣隆            ","10,000","29,000","-19,000","0","0","0","10,000","29,000","-19,000",
" ","1734  ","杏輝            ","312,000","330,180","-18,180","0","0","0","312,000","330,180","-18,180",
" ",="00635U","期元大S&P黃金   ","0","18,000","-18,000","0","0","0","0","18,000","-18,000",
" ","9933  ","中鼎            ","548,000","566,000","-18,000","0","0","0","548,000","566,000","-18,000",
" ","2024  ","志聯            ","259,000","276,000","-17,000","0","0","0","259,000","276,000","-17,000",
" ","2114  ","鑫永銓          ","10,000","27,000","-17,000","0","0","0","10,000","27,000","-17,000",
" ","2413  ","環科            ","40,000","57,000","-17,000","0","0","0","40,000","57,000","-17,000",
" ","6152  ","百一            ","22,000","39,000","-17,000","0","0","0","22,000","39,000","-17,000",
" ","2243  ","宏旭-KY         ","2,000","18,000","-16,000","0","0","0","2,000","18,000","-16,000",
" ","1726  ","永記            ","16,000","31,000","-15,000","0","0","0","16,000","31,000","-15,000",
" ","1731  ","美吾華          ","16,000","31,000","-15,000","0","0","0","16,000","31,000","-15,000",
" ","6558  ","興能高          ","12,000","27,000","-15,000","0","0","0","12,000","27,000","-15,000",
" ",="00674R","期元大S&P黃金反1","0","14,000","-14,000","0","0","0","0","14,000","-14,000",
" ",="00685L","群益臺灣加權正2 ","0","14,000","-14,000","0","0","0","0","14,000","-14,000",
" ","1526  ","日馳            ","174,000","188,000","-14,000","0","0","0","174,000","188,000","-14,000",
" ","6416  ","瑞祺電通        ","31,000","45,000","-14,000","0","0","0","31,000","45,000","-14,000",
" ","6591  ","動力-KY         ","2,000","16,000","-14,000","0","0","0","2,000","16,000","-14,000",
" ","6715  ","嘉基            ","11,000","25,000","-14,000","0","0","0","11,000","25,000","-14,000",
" ","2109  ","華豐            ","59,000","72,000","-13,000","0","0","0","59,000","72,000","-13,000",
" ","2425  ","承啟            ","179,000","192,000","-13,000","0","0","0","179,000","192,000","-13,000",
" ","3054  ","立萬利          ","28,000","40,000","-12,000","0","0","0","28,000","40,000","-12,000",
" ","3296  ","勝德            ","24,000","36,000","-12,000","0","0","0","24,000","36,000","-12,000",
" ",="06347P","台積電元大0C售07","0","11,000","-11,000","0","0","0","0","11,000","-11,000",
" ","3416  ","融程電          ","5,000","16,000","-11,000","0","0","0","5,000","16,000","-11,000",
" ","5706  ","鳳凰            ","9,000","20,000","-11,000","0","0","0","9,000","20,000","-11,000",
" ","6552  ","易華電          ","248,000","259,000","-11,000","0","0","0","248,000","259,000","-11,000",
" ","8374  ","羅昇            ","75,000","86,000","-11,000","0","0","0","75,000","86,000","-11,000",
" ",="030653","中鋼永豐0A購01  ","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ",="038147","臺股指群益11購01","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ","1615  ","大山            ","23,000","33,000","-10,000","0","0","0","23,000","33,000","-10,000",
" ","3028  ","增你強          ","60,000","70,000","-10,000","0","0","0","60,000","70,000","-10,000",
" ","3679  ","新至陞          ","7,000","17,000","-10,000","0","0","0","7,000","17,000","-10,000",
" ","2404  ","漢唐            ","212,000","221,943","-9,943","0","0","0","212,000","221,943","-9,943",
" ","6449  ","鈺邦            ","23,000","32,000","-9,000","0","0","0","23,000","32,000","-9,000",
" ","8454  ","富邦媒          ","250,521","259,070","-8,549","0","0","0","250,521","259,070","-8,549",
" ",="00653L","富邦印度正2     ","7,000","15,000","-8,000","0","0","0","7,000","15,000","-8,000",
" ",="07190P","長榮國票12售04  ","0","8,000","-8,000","0","0","0","0","8,000","-8,000",
" ","1109  ","信大            ","70,000","78,000","-8,000","0","0","0","70,000","78,000","-8,000",
" ","1533  ","車王電          ","12,000","20,000","-8,000","0","0","0","12,000","20,000","-8,000",
" ","3708  ","上緯投控        ","41,000","49,000","-8,000","0","0","0","41,000","49,000","-8,000",
" ","4572  ","駐龍            ","2,000","10,000","-8,000","0","0","0","2,000","10,000","-8,000",
" ","5283  ","禾聯碩          ","5,000","13,000","-8,000","0","0","0","5,000","13,000","-8,000",
" ","2462  ","良得電          ","11,000","18,000","-7,000","0","0","0","11,000","18,000","-7,000",
" ","3501  ","維熹            ","19,000","26,000","-7,000","0","0","0","19,000","26,000","-7,000",
" ","911622","泰聚亨-DR       ","3,000","10,000","-7,000","0","0","0","3,000","10,000","-7,000",
" ",="00634R","富邦上証反1     ","4,000","10,000","-6,000","0","0","0","4,000","10,000","-6,000",
" ","4555  ","氣立            ","5,000","11,000","-6,000","0","0","0","5,000","11,000","-6,000",
" ","6277  ","宏正            ","21,000","27,000","-6,000","0","0","0","21,000","27,000","-6,000",
" ",="00681R","元大美債20反1   ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ",="00736 ","國泰新興市場    ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ",="032272","華新富邦0A購01  ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ",="037182","儒鴻群益0C購02  ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ","1568  ","倉佑            ","21,000","26,000","-5,000","0","0","0","21,000","26,000","-5,000",
" ","2471  ","資通            ","2,000","7,000","-5,000","0","0","0","2,000","7,000","-5,000",
" ","4999  ","鑫禾            ","36,000","41,000","-5,000","0","0","0","36,000","41,000","-5,000",
" ","911608","明輝-DR         ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ",="0061  ","元大寶滬深      ","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ",="083927","台灣50中信0B購01","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ","1598  ","岱宇            ","104,000","108,000","-4,000","0","0","0","104,000","108,000","-4,000",
" ","3050  ","鈺德            ","109,000","113,000","-4,000","0","0","0","109,000","113,000","-4,000",
" ","4766  ","南寶            ","12,000","16,000","-4,000","0","0","0","12,000","16,000","-4,000",
" ","8462  ","柏文            ","6,000","10,000","-4,000","0","0","0","6,000","10,000","-4,000",
" ","3057  ","喬鼎            ","11,041","15,000","-3,959","0","0","0","11,041","15,000","-3,959",
" ",="00830 ","國泰費城半導體  ","1,000","4,000","-3,000","0","0","0","1,000","4,000","-3,000",
" ",="039402","新唐元富11購02  ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ",="041522","康普國票13購01  ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ","4560  ","強信-KY         ","57,000","60,000","-3,000","0","0","0","57,000","60,000","-3,000",
" ","6133  ","金橋            ","11,000","14,000","-3,000","0","0","0","11,000","14,000","-3,000",
" ","6743  ","安普新          ","51,000","54,000","-3,000","0","0","0","51,000","54,000","-3,000",
" ","911868","同方友友-DR     ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ","9934  ","成霖            ","33,000","36,000","-3,000","0","0","0","33,000","36,000","-3,000",
" ","6409  ","旭隼            ","76,000","78,476","-2,476","0","0","0","76,000","78,476","-2,476",
" ",="00738U","期元大道瓊白銀  ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ",="00852L","國泰美國道瓊正2 ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ",="038115","台光電凱基11購01","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ",="040273","聯電元大13購02  ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ",="087381","聯電元大11購02  ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ",="089948","群創富邦0B購02  ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","2731  ","雄獅            ","16,000","18,000","-2,000","0","0","0","16,000","18,000","-2,000",
" ","2887E ","台新戊特        ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","6431  ","光麗-KY         ","4,000","6,000","-2,000","0","0","0","4,000","6,000","-2,000",
" ","8481  ","政伸            ","6,000","8,000","-2,000","0","0","0","6,000","8,000","-2,000",
" ",="033640","台聚統一13購01  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="034287","中壽兆豐0B購01  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="034434","台玻凱基0B購02  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="036227","台玻永豐0C購01  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="039639","景碩永豐11購03  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","2424  ","隴華            ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","3038  ","全台            ","17,000","18,000","-1,000","0","0","0","17,000","18,000","-1,000",
" ","5534  ","長虹            ","54,000","55,000","-1,000","0","0","0","54,000","55,000","-1,000",
" ","5546  ","永固-KY         ","7,000","8,000","-1,000","0","0","0","7,000","8,000","-1,000",
" ","8101  ","華冠            ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","8341  ","日友            ","17,050","18,000","-950","0","0","0","17,050","18,000","-950",
" ",="0055  ","元大MSCI金融    ","22,000","22,000","0","0","0","0","22,000","22,000","0",
" ",="030314","聯電麥證0C購04  ","0","0","0","62,000","187,000","-125,000","62,000","187,000","-125,000",
" ",="030315","台達電麥證11購01","0","0","0","30,000","36,000","-6,000","30,000","36,000","-6,000",
" ",="030316","鴻海麥證11購01  ","0","0","0","1,000","509,000","-508,000","1,000","509,000","-508,000",
" ",="030317","台積電麥證0A購04","0","0","0","0","50,000","-50,000","0","50,000","-50,000",
" ",="030318","台積電麥證0B購04","0","0","0","67,000","265,000","-198,000","67,000","265,000","-198,000",
" ",="030319","台積電麥證11購02","0","0","0","126,000","64,000","62,000","126,000","64,000","62,000",
" ",="030321","英業達麥證0C購01","0","0","0","68,000","150,000","-82,000","68,000","150,000","-82,000",
" ",="030322","凌陽麥證0C購01  ","0","0","0","0","93,000","-93,000","0","93,000","-93,000",
" ",="030323","聯發科麥證12購02","0","0","0","271,000","403,000","-132,000","271,000","403,000","-132,000",
" ",="030326","大立光麥證0C購02","0","0","0","20,000","51,000","-31,000","20,000","51,000","-31,000",
" ",="030327","盛群麥證0A購01  ","0","0","0","0","15,000","-15,000","0","15,000","-15,000",
" ",="030328","矽格麥證0A購01  ","0","0","0","15,000","9,000","6,000","15,000","9,000","6,000",
" ",="03064F","恒指麥證0C購01  ","0","0","0","25,000","749,000","-724,000","25,000","749,000","-724,000",
" ",="030772","台積電麥證11購03","0","0","0","70,000","101,000","-31,000","70,000","101,000","-31,000",
" ",="030773","精英麥證0A購02  ","0","0","0","1,497,000","303,000","1,194,000","1,497,000","303,000","1,194,000",
" ",="030774","凌陽麥證0A購02  ","0","0","0","0","8,000","-8,000","0","8,000","-8,000",
" ",="030775","友達麥證0A購02  ","0","0","0","714,000","199,000","515,000","714,000","199,000","515,000",
" ",="030778","創意麥證0A購01  ","0","0","0","344,000","199,000","145,000","344,000","199,000","145,000",
" ",="030779","群創麥證0A購01  ","0","0","0","200,000","130,000","70,000","200,000","130,000","70,000",
" ",="030881","中鋼麥證0A購01  ","0","0","0","4,000","0","4,000","4,000","0","4,000",
" ",="030882","廣宇麥證0B購01  ","0","0","0","20,000","0","20,000","20,000","0","20,000",
" ",="031000","大成鋼麥證0B購02","0","0","0","0","96,000","-96,000","0","96,000","-96,000",
" ",="031002","彩晶麥證0B購02  ","0","0","0","68,000","38,000","30,000","68,000","38,000","30,000",
" ",="031301","國泰金麥證0B購01","0","0","0","0","1,000","-1,000","0","1,000","-1,000",
" ",="031302","大立光麥證0C購03","0","0","0","40,000","32,000","8,000","40,000","32,000","8,000",
" ",="031303","彩晶麥證0A購01  ","0","0","0","20,000","0","20,000","20,000","0","20,000",
" ",="031438","華新麥證0B購01  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
" ",="031439","大亞麥證0B購01  ","0","0","0","91,000","141,000","-50,000","91,000","141,000","-50,000",
" ",="031442","佳世達麥證0C購01","0","0","0","0","10,000","-10,000","0","10,000","-10,000",
" ",="031444","宏達電麥證0C購01","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="031615","中鋼麥證0B購01  ","0","0","0","38,000","45,000","-7,000","38,000","45,000","-7,000",
" ",="032655","亞泥麥證0B購01  ","0","0","0","121,000","1,000","120,000","121,000","1,000","120,000",
" ",="032659","聚陽麥證0B購01  ","0","0","0","2,000","283,000","-281,000","2,000","283,000","-281,000",
" ",="032661","長榮麥證0C購02  ","0","0","0","100,000","15,000","85,000","100,000","15,000","85,000",
" ",="032664","致新麥證0A購01  ","0","0","0","274,000","619,000","-345,000","274,000","619,000","-345,000",
" ",="033010","鴻海麥證12購01  ","0","0","0","42,000","0","42,000","42,000","0","42,000",
" ",="033014","漢唐麥證0A購01  ","0","0","0","91,000","0","91,000","91,000","0","91,000",
" ",="033015","奇力新麥證0A購01","0","0","0","100,000","199,000","-99,000","100,000","199,000","-99,000",
" ",="033018","長榮航麥證0B購01","0","0","0","0","35,000","-35,000","0","35,000","-35,000",
" ",="033019","晶技麥證0A購01  ","0","0","0","77,000","30,000","47,000","77,000","30,000","47,000",
" ",="033020","世紀鋼麥證0A購01","0","0","0","0","162,000","-162,000","0","162,000","-162,000",
" ",="034050","鴻海麥證11購02  ","0","0","0","1,000","58,000","-57,000","1,000","58,000","-57,000",
" ",="034051","京元電麥證0B購01","0","0","0","0","160,000","-160,000","0","160,000","-160,000",
" ",="034053","富邦金麥證0B購01","0","0","0","0","230,000","-230,000","0","230,000","-230,000",
" ",="034055","新光金麥證0C購01","0","0","0","41,000","0","41,000","41,000","0","41,000",
" ",="034231","聯電麥證0B購02  ","0","0","0","20,000","224,000","-204,000","20,000","224,000","-204,000",
" ",="034232","國泰金麥證0C購01","0","0","0","6,000","337,000","-331,000","6,000","337,000","-331,000",
" ",="034361","台積電麥證0B購05","0","0","0","200,000","100,000","100,000","200,000","100,000","100,000",
" ",="034362","開發金麥證11購01","0","0","0","67,000","4,000","63,000","67,000","4,000","63,000",
" ",="034528","聯電麥證0B購03  ","0","0","0","0","2,000","-2,000","0","2,000","-2,000",
" ",="034529","友達麥證11購01  ","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="034530","聯發科麥證0C購04","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="034531","大立光麥證0B購02","0","0","0","162,000","641,000","-479,000","162,000","641,000","-479,000",
" ",="034720","南亞麥證0B購01  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
" ",="034721","鴻海麥證0C購06  ","0","0","0","1,000","5,000","-4,000","1,000","5,000","-4,000",
" ",="034723","臺股指麥證0B購04","0","0","0","10,000","10,000","0","10,000","10,000","0",
" ",="034917","中鋼麥證11購03  ","0","0","0","800,000","0","800,000","800,000","0","800,000",
" ",="034918","國巨麥證0B購02  ","0","0","0","100,000","0","100,000","100,000","0","100,000",
" ",="034919","友達麥證0B購05  ","0","0","0","300,000","5,000","295,000","300,000","5,000","295,000",
" ",="034920","聯發科麥證0B購03","0","0","0","0","50,000","-50,000","0","50,000","-50,000",
" ",="035032","台聚麥證0B購01  ","0","0","0","0","7,000","-7,000","0","7,000","-7,000",
" ",="035033","遠東新麥證0C購01","0","0","0","0","171,000","-171,000","0","171,000","-171,000",
" ",="035035","廣達麥證0B購01  ","0","0","0","0","7,000","-7,000","0","7,000","-7,000",
" ",="035036","南亞科麥證11購01","0","0","0","450,000","0","450,000","450,000","0","450,000",
" ",="035037","裕民麥證0C購01  ","0","0","0","13,000","5,000","8,000","13,000","5,000","8,000",
" ",="035207","長榮麥證0B購03  ","0","0","0","2,000","0","2,000","2,000","0","2,000",
" ",="035208","長榮麥證0B購04  ","0","0","0","29,000","25,000","4,000","29,000","25,000","4,000",
" ",="035410","富邦金麥證0B購03","0","0","0","120,000","954,000","-834,000","120,000","954,000","-834,000",
" ",="035411","國泰金麥證0B購02","0","0","0","3,000","114,000","-111,000","3,000","114,000","-111,000",
" ",="035980","裕民麥證0C購02  ","0","0","0","40,000","0","40,000","40,000","0","40,000",
" ",="035981","臺股指麥證11購02","0","0","0","807,000","246,000","561,000","807,000","246,000","561,000",
" ",="036054","台積電麥證0C購05","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="036055","台積電麥證11購04","0","0","0","0","25,000","-25,000","0","25,000","-25,000",
" ",="036170","中石化麥證11購01","0","0","0","0","50,000","-50,000","0","50,000","-50,000",
" ",="036171","華新麥證11購01  ","0","0","0","0","43,000","-43,000","0","43,000","-43,000",
" ",="036172","中鋼麥證0C購03  ","0","0","0","0","38,000","-38,000","0","38,000","-38,000",
" ",="036177","聯發科麥證13購02","0","0","0","146,000","0","146,000","146,000","0","146,000",
" ",="036179","臺股指麥證0C購07","0","0","0","45,000","70,000","-25,000","45,000","70,000","-25,000",
" ",="036325","榮成麥證0C購01  ","0","0","0","5,000","68,000","-63,000","5,000","68,000","-63,000",
" ",="036326","中鋼麥證12購01  ","0","0","0","25,000","2,000","23,000","25,000","2,000","23,000",
" ",="036327","晶技麥證0C購01  ","0","0","0","20,000","0","20,000","20,000","0","20,000",
