"110年09月02日 外資及陸資買賣超彙總表"
,,,"外資及陸資(不含外資自營商)",,,"外資自營商",,,"外資及陸資",,,
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數","買進股數","賣出股數","買賣超股數","買進股數","賣出股數","買賣超股數",
" ","1507  ","永大            ","2,000","22,000","-20,000","0","0","0","2,000","22,000","-20,000",
" ","1723  ","中碳            ","21,000","41,000","-20,000","0","0","0","21,000","41,000","-20,000",
" ","8341  ","日友            ","14,000","34,000","-20,000","0","0","0","14,000","34,000","-20,000",
" ","8462  ","柏文            ","3,000","23,000","-20,000","0","0","0","3,000","23,000","-20,000",
" ","1108  ","幸福            ","26,000","45,000","-19,000","0","0","0","26,000","45,000","-19,000",
" ","3653  ","健策            ","211,000","230,000","-19,000","0","0","0","211,000","230,000","-19,000",
" ","9103  ","美德醫療-DR     ","63,000","82,000","-19,000","0","0","0","63,000","82,000","-19,000",
" ","6582  ","申豐            ","104,144","122,700","-18,556","0","0","0","104,144","122,700","-18,556",
" ","1503  ","士電            ","6,000","24,000","-18,000","0","0","0","6,000","24,000","-18,000",
" ","5283  ","禾聯碩          ","0","18,000","-18,000","0","0","0","0","18,000","-18,000",
"*","5871  ","中租-KY         ","3,452,328","3,469,815","-17,487","0","0","0","3,452,328","3,469,815","-17,487",
" ",="00674R","期元大S&P黃金反1","0","17,000","-17,000","0","0","0","0","17,000","-17,000",
" ","1256  ","鮮活果汁-KY     ","6,000","23,000","-17,000","0","0","0","6,000","23,000","-17,000",
" ","1449  ","佳和            ","11,000","28,000","-17,000","0","0","0","11,000","28,000","-17,000",
" ","2022  ","聚亨            ","801,000","818,000","-17,000","0","0","0","801,000","818,000","-17,000",
" ","6541  ","泰福-KY         ","15,000","32,000","-17,000","0","0","0","15,000","32,000","-17,000",
" ","9925  ","新保            ","15,000","32,000","-17,000","0","0","0","15,000","32,000","-17,000",
" ","3533  ","嘉澤            ","59,205","75,734","-16,529","0","0","0","59,205","75,734","-16,529",
" ",="00652 ","富邦印度        ","0","16,000","-16,000","0","0","0","0","16,000","-16,000",
" ","1464  ","得力            ","31,000","47,000","-16,000","0","0","0","31,000","47,000","-16,000",
" ","2471  ","資通            ","0","16,000","-16,000","0","0","0","0","16,000","-16,000",
" ","2704  ","國賓            ","1,000","17,000","-16,000","0","0","0","1,000","17,000","-16,000",
" ","2929  ","淘帝-KY         ","12,000","28,000","-16,000","0","0","0","12,000","28,000","-16,000",
" ","3054  ","立萬利          ","33,000","49,000","-16,000","0","0","0","33,000","49,000","-16,000",
" ","5007  ","三星            ","4,000","20,000","-16,000","0","0","0","4,000","20,000","-16,000",
"*","9921  ","巨大            ","1,139,428","1,154,736","-15,308","0","0","0","1,139,428","1,154,736","-15,308",
" ","6698  ","旭暉應材        ","3,000","18,000","-15,000","0","0","0","3,000","18,000","-15,000",
" ","6409  ","旭隼            ","130,000","144,550","-14,550","0","0","0","130,000","144,550","-14,550",
" ","2838  ","聯邦銀          ","392,000","406,528","-14,528","0","0","0","392,000","406,528","-14,528",
" ","1810  ","和成            ","31,000","45,000","-14,000","0","0","0","31,000","45,000","-14,000",
" ","4164  ","承業醫          ","6,000","20,000","-14,000","0","0","0","6,000","20,000","-14,000",
" ","5515  ","建國            ","19,000","33,000","-14,000","0","0","0","19,000","33,000","-14,000",
" ",="00876 ","元大未來關鍵科技","5,000","18,000","-13,000","0","0","0","5,000","18,000","-13,000",
" ","1307  ","三芳            ","7,000","20,000","-13,000","0","0","0","7,000","20,000","-13,000",
" ","1340  ","勝悅-KY         ","4,000","17,000","-13,000","0","0","0","4,000","17,000","-13,000",
" ","2250  ","IKKA-KY         ","6,000","19,000","-13,000","0","0","0","6,000","19,000","-13,000",
" ","2483  ","百容            ","198,000","211,000","-13,000","0","0","0","198,000","211,000","-13,000",
" ","2616  ","山隆            ","4,000","17,000","-13,000","0","0","0","4,000","17,000","-13,000",
" ","2852  ","第一保          ","0","13,000","-13,000","0","0","0","0","13,000","-13,000",
" ","2939  ","凱羿-KY         ","7,000","20,000","-13,000","0","0","0","7,000","20,000","-13,000",
" ","2850  ","新產            ","13,000","25,000","-12,000","0","0","0","13,000","25,000","-12,000",
" ","3002  ","歐格            ","0","12,000","-12,000","0","0","0","0","12,000","-12,000",
" ","3018  ","同開            ","0","12,000","-12,000","0","0","0","0","12,000","-12,000",
" ","3028  ","增你強          ","41,000","53,000","-12,000","0","0","0","41,000","53,000","-12,000",
" ","5538  ","東明-KY         ","12,000","24,000","-12,000","0","0","0","12,000","24,000","-12,000",
" ","6177  ","達麗            ","91,000","103,000","-12,000","0","0","0","91,000","103,000","-12,000",
" ","8374  ","羅昇            ","6,000","18,000","-12,000","0","0","0","6,000","18,000","-12,000",
" ",="00635U","期元大S&P黃金   ","0","11,000","-11,000","0","0","0","0","11,000","-11,000",
" ","1726  ","永記            ","0","11,000","-11,000","0","0","0","0","11,000","-11,000",
" ","6172  ","互億            ","0","11,000","-11,000","0","0","0","0","11,000","-11,000",
" ",="031368","聯電永豐11購01  ","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ",="036414","創意群益12購01  ","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ","1441  ","大東            ","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ","1612  ","宏泰            ","346,000","356,000","-10,000","0","0","0","346,000","356,000","-10,000",
" ","1721  ","三晃            ","5,000","15,000","-10,000","0","0","0","5,000","15,000","-10,000",
" ","2630  ","亞航            ","13,000","23,000","-10,000","0","0","0","13,000","23,000","-10,000",
" ","2888B ","新光金乙特      ","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ","6281  ","全國電          ","2,000","12,000","-10,000","0","0","0","2,000","12,000","-10,000",
" ","9943  ","好樂迪          ","17,000","27,000","-10,000","0","0","0","17,000","27,000","-10,000",
" ",="00708L","期元大S&P黃金正2","0","9,000","-9,000","0","0","0","0","9,000","-9,000",
" ",="00830 ","國泰費城半導體  ","0","9,000","-9,000","0","0","0","0","9,000","-9,000",
" ","1713  ","國化            ","0","9,000","-9,000","0","0","0","0","9,000","-9,000",
" ","2516  ","新建            ","0","9,000","-9,000","0","0","0","0","9,000","-9,000",
" ","3027  ","盛達            ","128,000","137,000","-9,000","0","0","0","128,000","137,000","-9,000",
" ","4108  ","懷特            ","20,000","29,000","-9,000","0","0","0","20,000","29,000","-9,000",
" ","3057  ","喬鼎            ","2,081","11,000","-8,919","0","0","0","2,081","11,000","-8,919",
" ",="006206","元大上證50      ","1,000","9,000","-8,000","0","0","0","1,000","9,000","-8,000",
" ","1339  ","昭輝            ","0","8,000","-8,000","0","0","0","0","8,000","-8,000",
" ","4572  ","駐龍            ","0","8,000","-8,000","0","0","0","0","8,000","-8,000",
" ","4766  ","南寶            ","0","8,000","-8,000","0","0","0","0","8,000","-8,000",
" ","6128  ","上福            ","0","8,000","-8,000","0","0","0","0","8,000","-8,000",
" ","6715  ","嘉基            ","1,000","9,000","-8,000","0","0","0","1,000","9,000","-8,000",
" ",="00662 ","富邦NASDAQ      ","23,000","30,000","-7,000","0","0","0","23,000","30,000","-7,000",
" ",="00685L","群益臺灣加權正2 ","0","7,000","-7,000","0","0","0","0","7,000","-7,000",
" ","1733  ","五鼎            ","1,000","8,000","-7,000","0","0","0","1,000","8,000","-7,000",
" ","2832  ","台產            ","18,000","25,000","-7,000","0","0","0","18,000","25,000","-7,000",
" ","3702A ","大聯大甲特      ","0","7,000","-7,000","0","0","0","0","7,000","-7,000",
" ","6192  ","巨路            ","0","7,000","-7,000","0","0","0","0","7,000","-7,000",
" ","6426  ","統新            ","2,000","9,000","-7,000","0","0","0","2,000","9,000","-7,000",
" ",="00634R","富邦上証反1     ","0","6,000","-6,000","0","0","0","0","6,000","-6,000",
" ",="00852L","國泰美國道瓊正2 ","0","6,000","-6,000","0","0","0","0","6,000","-6,000",
" ",="038940","台表科麥證11購01","0","6,000","-6,000","124,000","1,000","123,000","124,000","7,000","117,000",
" ",="039282","健和興永豐11購02","0","6,000","-6,000","0","0","0","0","6,000","-6,000",
" ","1516  ","川飛            ","0","6,000","-6,000","0","0","0","0","6,000","-6,000",
" ","1808  ","潤隆            ","16,000","22,000","-6,000","0","0","0","16,000","22,000","-6,000",
" ","2373  ","震旦行          ","1,000","7,000","-6,000","0","0","0","1,000","7,000","-6,000",
" ","2887E ","台新戊特        ","0","6,000","-6,000","0","0","0","0","6,000","-6,000",
" ","3669  ","圓展            ","228,000","234,000","-6,000","0","0","0","228,000","234,000","-6,000",
" ","3705  ","永信            ","36,000","42,000","-6,000","0","0","0","36,000","42,000","-6,000",
" ","4137  ","麗豐-KY         ","16,000","22,000","-6,000","0","0","0","16,000","22,000","-6,000",
" ","4438  ","廣越            ","3,000","9,000","-6,000","0","0","0","3,000","9,000","-6,000",
" ","5203  ","訊連            ","13,000","19,000","-6,000","0","0","0","13,000","19,000","-6,000",
" ","6768  ","志強-KY         ","5,000","11,000","-6,000","0","0","0","5,000","11,000","-6,000",
" ","911622","泰聚亨-DR       ","3,000","9,000","-6,000","0","0","0","3,000","9,000","-6,000",
" ","2465  ","麗臺            ","409,150","415,000","-5,850","0","0","0","409,150","415,000","-5,850",
" ",="0061  ","元大寶滬深      ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ",="034760","長榮統一0C購13  ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ",="040844","可成元大13購02  ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ","2506  ","太設            ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ","2536  ","宏普            ","8,000","13,000","-5,000","0","0","0","8,000","13,000","-5,000",
" ","2731  ","雄獅            ","21,000","26,000","-5,000","0","0","0","21,000","26,000","-5,000",
" ","2882A ","國泰特          ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ","3040  ","遠見            ","4,000","9,000","-5,000","0","0","0","4,000","9,000","-5,000",
" ","4935  ","茂林-KY         ","66,000","71,000","-5,000","0","0","0","66,000","71,000","-5,000",
" ","6277  ","宏正            ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ","9136  ","巨騰-DR         ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ","9912  ","偉聯            ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
"*","8464  ","億豐            ","274,100","278,310","-4,210","0","0","0","274,100","278,310","-4,210",
" ",="039397","揚明光群益11購02","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ",="043329","明基材元大13購04","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ","1324  ","地球            ","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ","1540  ","喬福            ","2,000","6,000","-4,000","0","0","0","2,000","6,000","-4,000",
" ","1582  ","信錦            ","19,000","23,000","-4,000","0","0","0","19,000","23,000","-4,000",
" ","2247  ","汎德永業        ","1,000","5,000","-4,000","0","0","0","1,000","5,000","-4,000",
" ","2359  ","所羅門          ","5,000","9,000","-4,000","0","0","0","5,000","9,000","-4,000",
" ","2462  ","良得電          ","4,000","8,000","-4,000","0","0","0","4,000","8,000","-4,000",
" ","2488  ","漢平            ","2,000","6,000","-4,000","0","0","0","2,000","6,000","-4,000",
" ","2706  ","第一店          ","13,000","17,000","-4,000","0","0","0","13,000","17,000","-4,000",
" ","3046  ","建碁            ","2,000","6,000","-4,000","0","0","0","2,000","6,000","-4,000",
" ","3535  ","晶彩科          ","14,000","18,000","-4,000","0","0","0","14,000","18,000","-4,000",
" ","8114  ","振樺電          ","2,000","6,000","-4,000","0","0","0","2,000","6,000","-4,000",
" ","8443  ","阿瘦            ","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ","8499  ","鼎炫-KY         ","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ","911868","同方友友-DR     ","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ","9939  ","宏全            ","134,000","138,000","-4,000","0","0","0","134,000","138,000","-4,000",
" ",="00646 ","元大S&P500      ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ",="00739 ","元大MSCI A股    ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ",="033558","亞聚永豐0B購01  ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ","1225  ","福懋油          ","3,000","6,000","-3,000","0","0","0","3,000","6,000","-3,000",
" ","2236  ","百達-KY         ","3,000","6,000","-3,000","0","0","0","3,000","6,000","-3,000",
" ","2543  ","皇昌            ","1,000","4,000","-3,000","0","0","0","1,000","4,000","-3,000",
" ","5288  ","豐祥-KY         ","11,000","14,000","-3,000","0","0","0","11,000","14,000","-3,000",
" ","5484  ","慧友            ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ","8481  ","政伸            ","3,000","6,000","-3,000","0","0","0","3,000","6,000","-3,000",
" ","9902  ","台火            ","41,000","44,000","-3,000","0","0","0","41,000","44,000","-3,000",
" ","6464  ","台數科          ","1,135","4,000","-2,865","0","0","0","1,135","4,000","-2,865",
" ",="00654R","富邦印度反1     ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ",="042026","慧洋群益13購01  ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","1342  ","八貫            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","1437  ","勤益控          ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","1445  ","大宇            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","1454  ","台富            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","1805  ","寶徠            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","2451  ","創見            ","133,000","135,000","-2,000","0","0","0","133,000","135,000","-2,000",
" ","2540  ","愛山林          ","2,000","4,000","-2,000","0","0","0","2,000","4,000","-2,000",
" ","3004  ","豐達科          ","3,000","5,000","-2,000","0","0","0","3,000","5,000","-2,000",
" ","3416  ","融程電          ","1,000","3,000","-2,000","0","0","0","1,000","3,000","-2,000",
" ","4555  ","氣立            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","4557  ","永新-KY         ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","4562  ","穎漢            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","4737  ","華廣            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","4807  ","日成-KY         ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","6216  ","居易            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","6754  ","匯僑設計        ","3,000","5,000","-2,000","0","0","0","3,000","5,000","-2,000",
" ","8411  ","福貞-KY         ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","8480  ","泰昇-KY         ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","8488  ","吉源-KY         ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","912000","晨訊科-DR       ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","9937  ","全國            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ",="006203","元大MSCI台灣    ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="00681R","元大美債20反1   ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="041669","創意富邦15購01  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="085121","泰鼎元大09購01  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","1232  ","大統益          ","6,000","7,000","-1,000","0","0","0","6,000","7,000","-1,000",
" ","1236  ","宏亞            ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","1315  ","達新            ","8,000","9,000","-1,000","0","0","0","8,000","9,000","-1,000",
" ","1475  ","業旺            ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","1776  ","展宇            ","50,000","51,000","-1,000","0","0","0","50,000","51,000","-1,000",
" ","2427  ","三商電          ","3,000","4,000","-1,000","0","0","0","3,000","4,000","-1,000",
" ","2438  ","翔耀            ","1,000","2,000","-1,000","0","0","0","1,000","2,000","-1,000",
" ","2480  ","敦陽科          ","18,000","19,000","-1,000","0","0","0","18,000","19,000","-1,000",
" ","2881A ","富邦特          ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","3432  ","台端            ","5,000","6,000","-1,000","0","0","0","5,000","6,000","-1,000",
" ","4141  ","龍燈-KY         ","124,000","125,000","-1,000","0","0","0","124,000","125,000","-1,000",
" ","4439  ","冠星-KY         ","1,000","2,000","-1,000","0","0","0","1,000","2,000","-1,000",
" ","4536  ","拓凱            ","21,000","22,000","-1,000","0","0","0","21,000","22,000","-1,000",
" ","4755  ","三福化          ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","4977  ","眾達-KY         ","25,000","26,000","-1,000","0","0","0","25,000","26,000","-1,000",
" ","8466  ","美吉吉-KY       ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","910322","康師傅-DR       ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","8072  ","陞泰            ","21","1,000","-979","0","0","0","21","1,000","-979",
" ",="00757 ","統一FANG+       ","100","310","-210","0","0","0","100","310","-210",
" ","2546  ","根基            ","8,000","8,110","-110","0","0","0","8,000","8,110","-110",
" ",="00638R","元大滬深300反1  ","6,000","6,000","0","0","0","0","6,000","6,000","0",
" ",="00675L","富邦臺灣加權正2 ","3,000","3,000","0","0","0","0","3,000","3,000","0",
" ",="03022Q","恒指麥證0C售02  ","0","0","0","0","5,000","-5,000","0","5,000","-5,000",
" ",="030314","聯電麥證0C購04  ","0","0","0","9,000","119,000","-110,000","9,000","119,000","-110,000",
" ",="030315","台達電麥證11購01","0","0","0","100,000","20,000","80,000","100,000","20,000","80,000",
" ",="030316","鴻海麥證11購01  ","0","0","0","4,000","510,000","-506,000","4,000","510,000","-506,000",
" ",="030318","台積電麥證0B購04","0","0","0","180,000","14,000","166,000","180,000","14,000","166,000",
" ",="030319","台積電麥證11購02","0","0","0","42,000","60,000","-18,000","42,000","60,000","-18,000",
" ",="030321","英業達麥證0C購01","0","0","0","30,000","35,000","-5,000","30,000","35,000","-5,000",
" ",="030322","凌陽麥證0C購01  ","0","0","0","288,000","4,000","284,000","288,000","4,000","284,000",
" ",="030323","聯發科麥證12購02","0","0","0","342,000","379,000","-37,000","342,000","379,000","-37,000",
" ",="030326","大立光麥證0C購02","0","0","0","351,000","0","351,000","351,000","0","351,000",
" ",="030328","矽格麥證0A購01  ","0","0","0","21,000","22,000","-1,000","21,000","22,000","-1,000",
" ",="03064F","恒指麥證0C購01  ","0","0","0","450,000","510,000","-60,000","450,000","510,000","-60,000",
" ",="030772","台積電麥證11購03","0","0","0","5,000","105,000","-100,000","5,000","105,000","-100,000",
" ",="030773","精英麥證0A購02  ","0","0","0","0","100,000","-100,000","0","100,000","-100,000",
" ",="030774","凌陽麥證0A購02  ","0","0","0","17,000","1,000","16,000","17,000","1,000","16,000",
" ",="030775","友達麥證0A購02  ","0","0","0","130,000","229,000","-99,000","130,000","229,000","-99,000",
" ",="030778","創意麥證0A購01  ","0","0","0","145,000","268,000","-123,000","145,000","268,000","-123,000",
" ",="031000","大成鋼麥證0B購02","0","0","0","54,000","3,000","51,000","54,000","3,000","51,000",
" ",="031002","彩晶麥證0B購02  ","0","0","0","118,000","38,000","80,000","118,000","38,000","80,000",
" ",="031302","大立光麥證0C購03","0","0","0","0","40,000","-40,000","0","40,000","-40,000",
" ",="031303","彩晶麥證0A購01  ","0","0","0","0","10,000","-10,000","0","10,000","-10,000",
" ",="031439","大亞麥證0B購01  ","0","0","0","114,000","91,000","23,000","114,000","91,000","23,000",
" ",="031440","大成鋼麥證0C購01","0","0","0","69,000","0","69,000","69,000","0","69,000",
" ",="031442","佳世達麥證0C購01","0","0","0","0","285,000","-285,000","0","285,000","-285,000",
" ",="031443","矽統麥證0B購01  ","0","0","0","0","5,000","-5,000","0","5,000","-5,000",
" ",="031444","宏達電麥證0C購01","0","0","0","7,000","10,000","-3,000","7,000","10,000","-3,000",
" ",="031615","中鋼麥證0B購01  ","0","0","0","46,000","39,000","7,000","46,000","39,000","7,000",
" ",="032657","南亞麥證0C購01  ","0","0","0","100,000","0","100,000","100,000","0","100,000",
" ",="032664","致新麥證0A購01  ","0","0","0","271,000","393,000","-122,000","271,000","393,000","-122,000",
" ",="033009","國喬麥證0A購01  ","0","0","0","0","200,000","-200,000","0","200,000","-200,000",
" ",="033010","鴻海麥證12購01  ","0","0","0","54,000","32,000","22,000","54,000","32,000","22,000",
" ",="033011","國巨麥證0A購02  ","0","0","0","154,000","0","154,000","154,000","0","154,000",
" ",="033012","華碩麥證0A購01  ","0","0","0","10,000","0","10,000","10,000","0","10,000",
" ",="033014","漢唐麥證0A購01  ","0","0","0","0","51,000","-51,000","0","51,000","-51,000",
" ",="033015","奇力新麥證0A購01","0","0","0","0","199,000","-199,000","0","199,000","-199,000",
" ",="033019","晶技麥證0A購01  ","0","0","0","162,000","307,000","-145,000","162,000","307,000","-145,000",
" ",="033020","世紀鋼麥證0A購01","0","0","0","0","106,000","-106,000","0","106,000","-106,000",
" ",="034050","鴻海麥證11購02  ","0","0","0","28,000","1,000","27,000","28,000","1,000","27,000",
" ",="034054","元大金麥證0B購01","0","0","0","89,000","0","89,000","89,000","0","89,000",
" ",="034055","新光金麥證0C購01","0","0","0","110,000","0","110,000","110,000","0","110,000",
" ",="034056","臺股指麥證0C購06","0","0","0","0","6,000","-6,000","0","6,000","-6,000",
" ",="034231","聯電麥證0B購02  ","0","0","0","111,000","0","111,000","111,000","0","111,000",
" ",="034232","國泰金麥證0C購01","0","0","0","4,000","1,000","3,000","4,000","1,000","3,000",
" ",="034361","台積電麥證0B購05","0","0","0","204,000","271,000","-67,000","204,000","271,000","-67,000",
" ",="034362","開發金麥證11購01","0","0","0","100,000","67,000","33,000","100,000","67,000","33,000",
" ",="034363","中信金麥證0C購01","0","0","0","0","1,000","-1,000","0","1,000","-1,000",
" ",="034365","臻鼎麥證0C購01  ","0","0","0","16,000","0","16,000","16,000","0","16,000",
" ",="034528","聯電麥證0B購03  ","0","0","0","13,000","0","13,000","13,000","0","13,000",
" ",="034529","友達麥證11購01  ","0","0","0","0","5,000","-5,000","0","5,000","-5,000",
" ",="034530","聯發科麥證0C購04","0","0","0","100,000","0","100,000","100,000","0","100,000",
" ",="034531","大立光麥證0B購02","0","0","0","227,000","164,000","63,000","227,000","164,000","63,000",
" ",="034721","鴻海麥證0C購06  ","0","0","0","21,000","1,000","20,000","21,000","1,000","20,000",
" ",="034723","臺股指麥證0B購04","0","0","0","167,000","10,000","157,000","167,000","10,000","157,000",
" ",="034917","中鋼麥證11購03  ","0","0","0","109,000","2,000","107,000","109,000","2,000","107,000",
" ",="034919","友達麥證0B購05  ","0","0","0","3,000","0","3,000","3,000","0","3,000",
" ",="034921","聯發科麥證11購01","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="034975","國巨麥證0B購03  ","0","0","0","78,000","0","78,000","78,000","0","78,000",
" ",="034976","華新科麥證0C購01","0","0","0","50,000","0","50,000","50,000","0","50,000",
" ",="035033","遠東新麥證0C購01","0","0","0","43,000","0","43,000","43,000","0","43,000",
" ",="035036","南亞科麥證11購01","0","0","0","0","20,000","-20,000","0","20,000","-20,000",
" ",="035037","裕民麥證0C購01  ","0","0","0","9,000","15,000","-6,000","9,000","15,000","-6,000",
" ",="035208","長榮麥證0B購04  ","0","0","0","19,000","5,000","14,000","19,000","5,000","14,000",
" ",="035410","富邦金麥證0B購03","0","0","0","180,000","140,000","40,000","180,000","140,000","40,000",
" ",="035411","國泰金麥證0B購02","0","0","0","100,000","0","100,000","100,000","0","100,000",
" ",="035977","台玻麥證0C購01  ","0","0","0","0","3,000","-3,000","0","3,000","-3,000",
" ",="035978","大成鋼麥證0C購02","0","0","0","42,000","0","42,000","42,000","0","42,000",
" ",="035980","裕民麥證0C購02  ","0","0","0","0","40,000","-40,000","0","40,000","-40,000",
" ",="035981","臺股指麥證11購02","0","0","0","22,000","320,000","-298,000","22,000","320,000","-298,000",
" ",="036055","台積電麥證11購04","0","0","0","776,000","25,000","751,000","776,000","25,000","751,000",
" ",="036177","聯發科麥證13購02","0","0","0","0","146,000","-146,000","0","146,000","-146,000",
" ",="036178","群創麥證11購02  ","0","0","0","0","100,000","-100,000","0","100,000","-100,000",
" ",="036179","臺股指麥證0C購07","0","0","0","126,000","198,000","-72,000","126,000","198,000","-72,000",
" ",="036325","榮成麥證0C購01  ","0","0","0","85,000","0","85,000","85,000","0","85,000",
" ",="036326","中鋼麥證12購01  ","0","0","0","17,000","20,000","-3,000","17,000","20,000","-3,000",
" ",="036327","晶技麥證0C購01  ","0","0","0","146,000","140,000","6,000","146,000","140,000","6,000",
" ",="036656","金像電麥證0C購01","0","0","0","42,000","68,000","-26,000","42,000","68,000","-26,000",
" ",="036915","中鋼麥證0C購04  ","0","0","0","5,000","0","5,000","5,000","0","5,000",
" ",="036919","奇鋐麥證11購01  ","0","0","0","0","10,000","-10,000","0","10,000","-10,000",
" ",="037018","欣興麥證0C購01  ","0","0","0","91,000","98,000","-7,000","91,000","98,000","-7,000",
" ",="037334","儒鴻麥證11購01  ","0","0","0","50,000","0","50,000","50,000","0","50,000",
" ",="037335","鴻海麥證14購01  ","0","0","0","21,000","22,000","-1,000","21,000","22,000","-1,000",
" ",="037336","台光電麥證0C購01","0","0","0","50,000","35,000","15,000","50,000","35,000","15,000",
" ",="037339","群創麥證15購01  ","0","0","0","0","40,000","-40,000","0","40,000","-40,000",
" ",="037340","臺股指麥證13購01","0","0","0","65,000","162,000","-97,000","65,000","162,000","-97,000",
" ",="037643","聯電麥證12購02  ","0","0","0","20,000","24,000","-4,000","20,000","24,000","-4,000",
" ",="037644","光罩麥證11購01  ","0","0","0","65,000","13,000","52,000","65,000","13,000","52,000",
" ",="037742","第一銅麥證0C購01","0","0","0","40,000","47,000","-7,000","40,000","47,000","-7,000",
" ",="037869","聯成麥證0C購01  ","0","0","0","159,000","0","159,000","159,000","0","159,000",
" ",="037871","榮成麥證0C購02  ","0","0","0","0","10,000","-10,000","0","10,000","-10,000",
" ",="038276","燁輝麥證11購01  ","0","0","0","0","150,000","-150,000","0","150,000","-150,000",
" ",="038834","台玻麥證11購02  ","0","0","0","0","7,000","-7,000","0","7,000","-7,000",
" ",="038835","中鋼麥證13購01  ","0","0","0","10,000","0","10,000","10,000","0","10,000",
" ",="038836","春雨麥證11購01  ","0","0","0","4,000","50,000","-46,000","4,000","50,000","-46,000",
" ",="038837","聯電麥證13購01  ","0","0","0","0","15,000","-15,000","0","15,000","-15,000",
" ",="038838","鴻海麥證13購01  ","0","0","0","0","31,000","-31,000","0","31,000","-31,000",
" ",="038839","台積電麥證13購02","0","0","0","21,000","0","21,000","21,000","0","21,000",
" ",="038841","友達麥證11購02  ","0","0","0","0","65,000","-65,000","0","65,000","-65,000",
" ",="038842","聯發科麥證14購01","0","0","0","97,000","0","97,000","97,000","0","97,000",
" ",="038843","聯詠麥證11購01  ","0","0","0","65,000","19,000","46,000","65,000","19,000","46,000",
" ",="038845","矽格麥證11購01  ","0","0","0","292,000","193,000","99,000","292,000","193,000","99,000",
" ",="038846","矽創麥證12購01  ","0","0","0","23,000","20,000","3,000","23,000","20,000","3,000",
" ",="038930","光罩麥證11購02  ","0","0","0","22,000","11,000","11,000","22,000","11,000","11,000",
" ",="038931","華邦電麥證11購01","0","0","0","0","10,000","-10,000","0","10,000","-10,000",
" ",="038932","京元電麥證12購01","0","0","0","280,000","3,000","277,000","280,000","3,000","277,000",
" ",="038933","華新科麥證11購02","0","0","0","33,000","0","33,000","33,000","0","33,000",
