"110年07月19日 外資及陸資買賣超彙總表"
,,,"外資及陸資(不含外資自營商)",,,"外資自營商",,,"外資及陸資",,,
" ","3694  ","海華            ","78,000","129,000","-51,000","0","0","0","78,000","129,000","-51,000",
" ",="00708L","期元大S&P黃金正2","7,000","57,000","-50,000","0","0","0","7,000","57,000","-50,000",
" ","1413  ","宏洲            ","4,000","54,000","-50,000","0","0","0","4,000","54,000","-50,000",
" ","2227  ","裕日車          ","7,000","57,000","-50,000","0","0","0","7,000","57,000","-50,000",
" ","4552  ","力達-KY         ","10,000","60,000","-50,000","0","0","0","10,000","60,000","-50,000",
" ",="00671R","富邦NASDAQ反1   ","0","49,000","-49,000","0","0","0","0","49,000","-49,000",
" ","1726  ","永記            ","1,000","50,000","-49,000","0","0","0","1,000","50,000","-49,000",
" ","2106  ","建大            ","256,000","305,000","-49,000","0","0","0","256,000","305,000","-49,000",
" ","4108  ","懷特            ","40,000","89,000","-49,000","0","0","0","40,000","89,000","-49,000",
" ","2382  ","廣達            ","5,173,718","5,222,150","-48,432","0","0","0","5,173,718","5,222,150","-48,432",
" ","1503  ","士電            ","2,000","50,000","-48,000","0","0","0","2,000","50,000","-48,000",
" ","2911  ","麗嬰房          ","54,000","102,000","-48,000","0","0","0","54,000","102,000","-48,000",
" ","2231  ","為升            ","104,001","152,000","-47,999","0","0","0","104,001","152,000","-47,999",
" ","3138  ","耀登            ","48,000","94,000","-46,000","0","0","0","48,000","94,000","-46,000",
" ","2617  ","台航            ","3,803,000","3,848,000","-45,000","0","0","0","3,803,000","3,848,000","-45,000",
" ","6115  ","鎰勝            ","2,000","47,000","-45,000","0","0","0","2,000","47,000","-45,000",
" ","6743  ","安普新          ","22,000","67,000","-45,000","0","0","0","22,000","67,000","-45,000",
" ","2069  ","運錩            ","62,000","106,000","-44,000","0","0","0","62,000","106,000","-44,000",
" ","3038  ","全台            ","110,000","154,000","-44,000","0","0","0","110,000","154,000","-44,000",
" ","5706  ","鳳凰            ","170,000","214,000","-44,000","0","0","0","170,000","214,000","-44,000",
" ","3450  ","聯鈞            ","86,000","129,000","-43,000","0","0","0","86,000","129,000","-43,000",
" ",="00735 ","國泰臺韓科技    ","0","42,000","-42,000","0","0","0","0","42,000","-42,000",
" ","3167  ","大量            ","3,000","45,000","-42,000","0","0","0","3,000","45,000","-42,000",
" ","6133  ","金橋            ","3,000","45,000","-42,000","0","0","0","3,000","45,000","-42,000",
" ","1414  ","東和            ","155,000","196,000","-41,000","0","0","0","155,000","196,000","-41,000",
" ","1451  ","年興            ","10,000","51,000","-41,000","0","0","0","10,000","51,000","-41,000",
" ","1471  ","首利            ","40,000","81,000","-41,000","0","0","0","40,000","81,000","-41,000",
" ","2929  ","淘帝-KY         ","46,000","87,000","-41,000","0","0","0","46,000","87,000","-41,000",
" ","8131  ","福懋科          ","80,000","121,000","-41,000","0","0","0","80,000","121,000","-41,000",
" ",="033395","聯茂元大0C購01  ","0","40,000","-40,000","0","0","0","0","40,000","-40,000",
" ",="037497","同欣電凱基0C購01","0","40,000","-40,000","0","0","0","0","40,000","-40,000",
" ",="083602","亞德客中信07購01","0","40,000","-40,000","0","0","0","0","40,000","-40,000",
" ","2616  ","山隆            ","9,000","49,000","-40,000","0","0","0","9,000","49,000","-40,000",
" ","3021  ","鴻名            ","11,000","51,000","-40,000","0","0","0","11,000","51,000","-40,000",
" ",="00739 ","元大MSCI A股    ","19,000","58,000","-39,000","0","0","0","19,000","58,000","-39,000",
" ","1441  ","大東            ","1,000","40,000","-39,000","0","0","0","1,000","40,000","-39,000",
" ","5215  ","科嘉-KY         ","20,000","58,000","-38,000","0","0","0","20,000","58,000","-38,000",
" ","4968  ","立積            ","167,000","204,770","-37,770","0","0","0","167,000","204,770","-37,770",
" ","2114  ","鑫永銓          ","10,000","47,000","-37,000","0","0","0","10,000","47,000","-37,000",
" ","2723  ","美食-KY         ","249,000","286,000","-37,000","0","0","0","249,000","286,000","-37,000",
" ","3705  ","永信            ","4,000","40,000","-36,000","0","0","0","4,000","40,000","-36,000",
" ","6456  ","GIS-KY          ","162,000","197,000","-35,000","0","0","0","162,000","197,000","-35,000",
" ","1615  ","大山            ","6,000","40,000","-34,000","0","0","0","6,000","40,000","-34,000",
" ","8341  ","日友            ","12,388","44,000","-31,612","0","0","0","12,388","44,000","-31,612",
" ",="00650L","FH香港正2       ","84,000","115,000","-31,000","0","0","0","84,000","115,000","-31,000",
" ","1507  ","永大            ","6,000","37,000","-31,000","0","0","0","6,000","37,000","-31,000",
" ","3413  ","京鼎            ","270,326","301,000","-30,674","0","0","0","270,326","301,000","-30,674",
" ",="035725","健策元大0B購06  ","0","30,000","-30,000","0","0","0","0","30,000","-30,000",
" ","1234  ","黑松            ","13,000","43,000","-30,000","0","0","0","13,000","43,000","-30,000",
" ","1721  ","三晃            ","7,000","36,000","-29,000","0","0","0","7,000","36,000","-29,000",
" ","2534  ","宏盛            ","21,000","50,000","-29,000","0","0","0","21,000","50,000","-29,000",
" ","5225  ","東科-KY         ","3,000","32,000","-29,000","0","0","0","3,000","32,000","-29,000",
" ","5533  ","皇鼎            ","2,000","31,000","-29,000","0","0","0","2,000","31,000","-29,000",
" ","6781  ","AES-KY          ","48,000","77,000","-29,000","0","0","0","48,000","77,000","-29,000",
" ","3311  ","閎暉            ","11,000","39,000","-28,000","0","0","0","11,000","39,000","-28,000",
" ","4766  ","南寶            ","0","28,000","-28,000","0","0","0","0","28,000","-28,000",
" ","5203  ","訊連            ","42,000","70,000","-28,000","0","0","0","42,000","70,000","-28,000",
" ","6541  ","泰福-KY         ","21,000","49,000","-28,000","0","0","0","21,000","49,000","-28,000",
" ","2025  ","千興            ","0","27,000","-27,000","0","0","0","0","27,000","-27,000",
" ","2362  ","藍天            ","98,000","125,000","-27,000","0","0","0","98,000","125,000","-27,000",
" ","2748  ","雲品            ","10,000","37,000","-27,000","0","0","0","10,000","37,000","-27,000",
" ","9930  ","中聯資源        ","7,000","33,000","-26,000","0","0","0","7,000","33,000","-26,000",
" ",="031373","長榮航永豐0A購01","0","25,000","-25,000","0","0","0","0","25,000","-25,000",
" ",="082130","台積電統一0A購02","0","25,000","-25,000","0","0","0","0","25,000","-25,000",
" ","2107  ","厚生            ","23,000","48,000","-25,000","0","0","0","23,000","48,000","-25,000",
" ","2419  ","仲琦            ","42,000","67,000","-25,000","0","0","0","42,000","67,000","-25,000",
" ","2466  ","冠西電          ","0","25,000","-25,000","0","0","0","0","25,000","-25,000",
" ","4560  ","強信-KY         ","63,000","88,000","-25,000","0","0","0","63,000","88,000","-25,000",
" ","8404  ","百和興業-KY     ","150,000","175,000","-25,000","0","0","0","150,000","175,000","-25,000",
" ","911868","同方友友-DR     ","0","25,000","-25,000","0","0","0","0","25,000","-25,000",
" ","2383  ","台光電          ","2,276,637","2,301,529","-24,892","0","0","0","2,276,637","2,301,529","-24,892",
" ",="00651R","FH香港反1       ","0","24,000","-24,000","0","0","0","0","24,000","-24,000",
" ","2516  ","新建            ","8,000","32,000","-24,000","0","0","0","8,000","32,000","-24,000",
" ","6184  ","大豐電          ","17,000","41,000","-24,000","0","0","0","17,000","41,000","-24,000",
" ",="00743 ","國泰中國A150    ","0","23,000","-23,000","0","0","0","0","23,000","-23,000",
" ","1529  ","樂士            ","9,000","32,000","-23,000","0","0","0","9,000","32,000","-23,000",
" ","1558  ","伸興            ","4,000","27,000","-23,000","0","0","0","4,000","27,000","-23,000",
" ","3416  ","融程電          ","14,000","37,000","-23,000","0","0","0","14,000","37,000","-23,000",
" ","4977  ","眾達-KY         ","12,000","35,000","-23,000","0","0","0","12,000","35,000","-23,000",
" ","5007  ","三星            ","12,000","35,000","-23,000","0","0","0","12,000","35,000","-23,000",
" ",="032508","長榮永豐0A購11  ","0","22,000","-22,000","0","0","0","0","22,000","-22,000",
" ","2375  ","凱美            ","347,000","369,000","-22,000","0","0","0","347,000","369,000","-22,000",
" ","6655  ","科定            ","5,000","27,000","-22,000","0","0","0","5,000","27,000","-22,000",
" ","2228  ","劍麟            ","19,000","40,000","-21,000","0","0","0","19,000","40,000","-21,000",
" ","2548  ","華固            ","56,000","77,000","-21,000","0","0","0","56,000","77,000","-21,000",
" ","6136  ","富爾特          ","4,000","25,000","-21,000","0","0","0","4,000","25,000","-21,000",
" ","6197  ","佳必琪          ","43,000","64,000","-21,000","0","0","0","43,000","64,000","-21,000",
" ",="00689R","國泰20年美債反1 ","0","20,000","-20,000","0","0","0","0","20,000","-20,000",
" ",="030592","臺指反元大11購04","0","20,000","-20,000","0","0","0","0","20,000","-20,000",
" ",="084924","台積電元大08購19","0","20,000","-20,000","0","0","0","0","20,000","-20,000",
" ","1463  ","強盛            ","24,000","44,000","-20,000","0","0","0","24,000","44,000","-20,000",
" ","1614  ","三洋電          ","0","20,000","-20,000","0","0","0","0","20,000","-20,000",
" ","2488  ","漢平            ","0","20,000","-20,000","0","0","0","0","20,000","-20,000",
" ","4526  ","東台            ","94,000","114,000","-20,000","0","0","0","94,000","114,000","-20,000",
" ","1808  ","潤隆            ","6,000","25,000","-19,000","0","0","0","6,000","25,000","-19,000",
" ","2359  ","所羅門          ","14,000","33,000","-19,000","0","0","0","14,000","33,000","-19,000",
" ",="006206","元大上證50      ","16,000","34,000","-18,000","0","0","0","16,000","34,000","-18,000",
" ","1713  ","國化            ","1,000","19,000","-18,000","0","0","0","1,000","19,000","-18,000",
" ","2059  ","川湖            ","8,000","26,000","-18,000","0","0","0","8,000","26,000","-18,000",
" ","2841  ","台開            ","100,000","118,000","-18,000","0","0","0","100,000","118,000","-18,000",
" ","3528  ","安馳            ","14,000","32,000","-18,000","0","0","0","14,000","32,000","-18,000",
" ","4999  ","鑫禾            ","6,000","24,000","-18,000","0","0","0","6,000","24,000","-18,000",
" ","8996  ","高力            ","76,000","94,000","-18,000","0","0","0","76,000","94,000","-18,000",
" ","2707  ","晶華            ","47,000","64,000","-17,000","0","0","0","47,000","64,000","-17,000",
" ","3032  ","偉訓            ","16,000","33,000","-17,000","0","0","0","16,000","33,000","-17,000",
" ","6205  ","詮欣            ","21,000","38,000","-17,000","0","0","0","21,000","38,000","-17,000",
" ","8011  ","台通            ","99,000","116,000","-17,000","0","0","0","99,000","116,000","-17,000",
" ",="082645","愛普中信08購01  ","0","16,000","-16,000","0","0","0","0","16,000","-16,000",
" ","2450  ","神腦            ","2,000","18,000","-16,000","0","0","0","2,000","18,000","-16,000",
" ","3018  ","同開            ","1,000","17,000","-16,000","0","0","0","1,000","17,000","-16,000",
" ","6230  ","尼得科超眾      ","3,000","19,000","-16,000","0","0","0","3,000","19,000","-16,000",
" ",="00771 ","元大US高息特別股","2,000","17,000","-15,000","0","0","0","2,000","17,000","-15,000",
" ","1506  ","正道            ","0","15,000","-15,000","0","0","0","0","15,000","-15,000",
" ","1521  ","大億            ","0","15,000","-15,000","0","0","0","0","15,000","-15,000",
" ","1805  ","寶徠            ","0","15,000","-15,000","0","0","0","0","15,000","-15,000",
" ",="00683L","期元大美元指正2 ","0","14,000","-14,000","0","0","0","0","14,000","-14,000",
" ",="00763U","期街口道瓊銅    ","0","14,000","-14,000","0","0","0","0","14,000","-14,000",
" ","1587  ","吉茂            ","44,000","58,000","-14,000","0","0","0","44,000","58,000","-14,000",
" ","3008  ","大立光          ","95,020","108,328","-13,308","0","0","0","95,020","108,328","-13,308",
" ","1473  ","台南            ","1,000","14,000","-13,000","0","0","0","1,000","14,000","-13,000",
" ",="032082","台聚永豐0A購04  ","0","12,000","-12,000","0","0","0","0","12,000","-12,000",
" ",="034437","允強凱基0B購01  ","3,000","15,000","-12,000","0","0","0","3,000","15,000","-12,000",
" ","2546  ","根基            ","8,000","20,000","-12,000","0","0","0","8,000","20,000","-12,000",
" ","3494  ","誠研            ","0","12,000","-12,000","0","0","0","0","12,000","-12,000",
" ","4566  ","時碩工業        ","6,000","18,000","-12,000","0","0","0","6,000","18,000","-12,000",
" ","4722  ","國精化          ","33,000","45,000","-12,000","0","0","0","33,000","45,000","-12,000",
" ","5283  ","禾聯碩          ","3,000","15,000","-12,000","0","0","0","3,000","15,000","-12,000",
" ","9937  ","全國            ","12,000","24,000","-12,000","0","0","0","12,000","24,000","-12,000",
" ",="00638R","元大滬深300反1  ","9,000","20,000","-11,000","0","0","0","9,000","20,000","-11,000",
" ",="00875 ","國泰網路資安    ","8,000","19,000","-11,000","0","0","0","8,000","19,000","-11,000",
" ","1626  ","艾美特-KY       ","1,000","12,000","-11,000","0","0","0","1,000","12,000","-11,000",
" ","3051  ","力特            ","0","11,000","-11,000","0","0","0","0","11,000","-11,000",
" ","4438  ","廣越            ","2,000","13,000","-11,000","0","0","0","2,000","13,000","-11,000",
" ","6191  ","精成科          ","736,000","747,000","-11,000","0","0","0","736,000","747,000","-11,000",
" ",="00733 ","富邦臺灣中小    ","7,330","18,000","-10,670","0","0","0","7,330","18,000","-10,670",
" ",="031077","盛群元大0A購02  ","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ",="032099","大成鋼永豐0A購05","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ",="034818","開發金群益11購02","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ",="037179","嘉晶永豐0C購01  ","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ","1723  ","中碳            ","34,000","44,000","-10,000","0","0","0","34,000","44,000","-10,000",
" ","2438  ","翔耀            ","3,000","13,000","-10,000","0","0","0","3,000","13,000","-10,000",
" ","2908  ","特力            ","5,000","15,000","-10,000","0","0","0","5,000","15,000","-10,000",
" ","3130  ","一零四          ","1,000","11,000","-10,000","0","0","0","1,000","11,000","-10,000",
" ","1445  ","大宇            ","0","9,000","-9,000","0","0","0","0","9,000","-9,000",
" ","1724  ","台硝            ","0","9,000","-9,000","0","0","0","0","9,000","-9,000",
" ","2496  ","卓越            ","0","9,000","-9,000","0","0","0","0","9,000","-9,000",
" ","2904  ","匯僑            ","1,000","10,000","-9,000","0","0","0","1,000","10,000","-9,000",
" ","3593  ","力銘            ","1,000","10,000","-9,000","0","0","0","1,000","10,000","-9,000",
" ","6192  ","巨路            ","0","9,000","-9,000","0","0","0","0","9,000","-9,000",
" ","912000","晨訊科-DR       ","83,100","92,000","-8,900","0","0","0","83,100","92,000","-8,900",
" ",="00634R","富邦上証反1     ","1,000","9,000","-8,000","0","0","0","1,000","9,000","-8,000",
" ",="00643 ","群益深証中小    ","143,000","151,000","-8,000","0","0","0","143,000","151,000","-8,000",
" ",="00678 ","群益NBI生技     ","0","8,000","-8,000","0","0","0","0","8,000","-8,000",
" ",="037198","華邦電第一16購01","0","8,000","-8,000","0","0","0","0","8,000","-8,000",
" ","1525  ","江申            ","20,000","28,000","-8,000","0","0","0","20,000","28,000","-8,000",
" ","2444  ","兆勁            ","12,000","20,000","-8,000","0","0","0","12,000","20,000","-8,000",
" ","2524  ","京城            ","7,000","15,000","-8,000","0","0","0","7,000","15,000","-8,000",
" ","2536  ","宏普            ","16,000","24,000","-8,000","0","0","0","16,000","24,000","-8,000",
" ","3679  ","新至陞          ","12,000","20,000","-8,000","0","0","0","12,000","20,000","-8,000",
" ","3701  ","大眾控          ","1,000","9,000","-8,000","0","0","0","1,000","9,000","-8,000",
" ","4141  ","龍燈-KY         ","3,000","11,000","-8,000","0","0","0","3,000","11,000","-8,000",
" ","5288  ","豐祥-KY         ","2,000","10,000","-8,000","0","0","0","2,000","10,000","-8,000",
" ","6128  ","上福            ","2,000","10,000","-8,000","0","0","0","2,000","10,000","-8,000",
" ","9908  ","大台北          ","20,000","28,000","-8,000","0","0","0","20,000","28,000","-8,000",
" ","9935  ","慶豐富          ","20,000","28,000","-8,000","0","0","0","20,000","28,000","-8,000",
" ",="00648R","元大S&P500反1   ","0","7,000","-7,000","0","0","0","0","7,000","-7,000",
" ",="034701","愛普群益12購01  ","0","7,000","-7,000","0","0","0","0","7,000","-7,000",
" ","6172  ","互億            ","3,000","10,000","-7,000","0","0","0","3,000","10,000","-7,000",
" ","6504  ","南六            ","23,000","30,000","-7,000","0","0","0","23,000","30,000","-7,000",
" ","9943  ","好樂迪          ","27,000","34,000","-7,000","0","0","0","27,000","34,000","-7,000",
" ",="031449","華紙元富0B購01  ","0","6,000","-6,000","0","0","0","0","6,000","-6,000",
" ","1423  ","利華            ","2,000","8,000","-6,000","0","0","0","2,000","8,000","-6,000",
" ","2348  ","海悅            ","91,000","97,000","-6,000","0","0","0","91,000","97,000","-6,000",
" ","2882A ","國泰特          ","0","6,000","-6,000","0","0","0","0","6,000","-6,000",
" ","2939  ","凱羿-KY         ","0","6,000","-6,000","0","0","0","0","6,000","-6,000",
" ","3266  ","昇陽            ","1,000","7,000","-6,000","0","0","0","1,000","7,000","-6,000",
" ","4426  ","利勤            ","20,000","26,000","-6,000","0","0","0","20,000","26,000","-6,000",
" ","6414  ","樺漢            ","81,000","87,000","-6,000","0","0","0","81,000","87,000","-6,000",
" ","6625  ","必應            ","0","6,000","-6,000","0","0","0","0","6,000","-6,000",
" ","8473  ","山林水          ","2,000","8,000","-6,000","0","0","0","2,000","8,000","-6,000",
" ","9911  ","櫻花            ","81,000","87,000","-6,000","0","0","0","81,000","87,000","-6,000",
" ","2428  ","興勤            ","359,000","364,397","-5,397","0","0","0","359,000","364,397","-5,397",
" ",="00662 ","富邦NASDAQ      ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ",="00753L","中信中國50正2   ","32,000","37,000","-5,000","0","0","0","32,000","37,000","-5,000",
" ",="030561","長榮統一11購01  ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ",="034292","燁輝中信0B購01  ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ",="037777","金像電凱基13購01","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ","1437  ","勤益控          ","21,000","26,000","-5,000","0","0","0","21,000","26,000","-5,000",
" ","1535  ","中宇            ","1,000","6,000","-5,000","0","0","0","1,000","6,000","-5,000",
" ","2433  ","互盛電          ","5,000","10,000","-5,000","0","0","0","5,000","10,000","-5,000",
" ","6426  ","統新            ","13,000","18,000","-5,000","0","0","0","13,000","18,000","-5,000",
" ","8463  ","潤泰材          ","5,000","10,000","-5,000","0","0","0","5,000","10,000","-5,000",
" ",="00685L","群益臺灣加權正2 ","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ",="033173","長榮永豐0B購01  ","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ","1315  ","達新            ","7,000","11,000","-4,000","0","0","0","7,000","11,000","-4,000",
" ","1419  ","新紡            ","4,000","8,000","-4,000","0","0","0","4,000","8,000","-4,000",
" ","1443  ","立益            ","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ","1468  ","昶和            ","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ","6183  ","關貿            ","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ","6754  ","匯僑設計        ","3,000","7,000","-4,000","0","0","0","3,000","7,000","-4,000",
" ","8481  ","政伸            ","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ","2247  ","汎德永業        ","0","3,056","-3,056","0","0","0","0","3,056","-3,056",
" ",="0051  ","元大中型100     ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ",="00700 ","富邦恒生國企    ","6,000","9,000","-3,000","0","0","0","6,000","9,000","-3,000",
" ",="030328","矽格麥證0A購01  ","0","3,000","-3,000","730,000","264,000","466,000","730,000","267,000","463,000",
" ",="05845P","臺股指元大0A售12","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ",="07471P","長榮航康和11售01","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ","1235  ","興泰            ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ","1453  ","大將            ","1,000","4,000","-3,000","0","0","0","1,000","4,000","-3,000",
" ","1465  ","偉全            ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ","2722  ","夏都            ","37,000","40,000","-3,000","0","0","0","37,000","40,000","-3,000",
" ","3040  ","遠見            ","2,000","5,000","-3,000","0","0","0","2,000","5,000","-3,000",
" ","5484  ","慧友            ","18,000","21,000","-3,000","0","0","0","18,000","21,000","-3,000",
" ","5525  ","順天            ","4,000","7,000","-3,000","0","0","0","4,000","7,000","-3,000",
" ","6515  ","穎崴            ","2,000","5,000","-3,000","0","0","0","2,000","5,000","-3,000",
" ","9931  ","欣高            ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ",="036195","王品統一12購01  ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","1446  ","宏和            ","4,000","6,000","-2,000","0","0","0","4,000","6,000","-2,000",
" ","2115  ","六暉-KY         ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","2901  ","欣欣            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","4763  ","材料-KY         ","20,000","22,000","-2,000","0","0","0","20,000","22,000","-2,000",
" ","6235  ","華孚            ","250,000","252,000","-2,000","0","0","0","250,000","252,000","-2,000",
" ","6431  ","光麗-KY         ","3,000","5,000","-2,000","0","0","0","3,000","5,000","-2,000",
" ","6579  ","研揚            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ",="0057  ","富邦摩台        ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="00635U","期元大S&P黃金   ","10,000","11,000","-1,000","0","0","0","10,000","11,000","-1,000",
" ",="00762 ","元大全球AI      ","3,000","4,000","-1,000","0","0","0","3,000","4,000","-1,000",
" ",="031170","台聚永豐0A購01  ","1,000","2,000","-1,000","0","0","0","1,000","2,000","-1,000",
" ",="032777","台船元大0A購01  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="036996","聯茂統一0C購01  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="087825","台達電凱基09購03","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","1531  ","高林股          ","7,000","8,000","-1,000","0","0","0","7,000","8,000","-1,000",
" ","1776  ","展宇            ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","2506  ","太設            ","54,000","55,000","-1,000","0","0","0","54,000","55,000","-1,000",
" ","2888B ","新光金乙特      ","1,000","2,000","-1,000","0","0","0","1,000","2,000","-1,000",
" ","4439  ","冠星-KY         ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","6201  ","亞弘電          ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","6464  ","台數科          ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","6581  ","鋼聯            ","4,000","5,000","-1,000","0","0","0","4,000","5,000","-1,000",
" ","8411  ","福貞-KY         ","1,000","2,000","-1,000","0","0","0","1,000","2,000","-1,000",
" ","8443  ","阿瘦            ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","8482  ","商億-KY         ","3,000","4,000","-1,000","0","0","0","3,000","4,000","-1,000",
" ","8499  ","鼎炫-KY         ","5,000","6,000","-1,000","0","0","0","5,000","6,000","-1,000",
" ","9110  ","越南控-DR       ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","9918  ","欣天然          ","1,000","2,000","-1,000","0","0","0","1,000","2,000","-1,000",
" ","6409  ","旭隼            ","22,000","22,225","-225","0","0","0","22,000","22,225","-225",
" ",="00670L","富邦NASDAQ正2   ","16,000","16,000","0","0","0","0","16,000","16,000","0",
" ",="00717 ","富邦美國特別股  ","4,000","4,000","0","0","0","0","4,000","4,000","0",
" ",="00742 ","新光內需收益    ","1,000","1,000","0","0","0","0","1,000","1,000","0",
" ",="030314","聯電麥證0C購04  ","0","0","0","183,000","412,000","-229,000","183,000","412,000","-229,000",
" ",="030315","台達電麥證11購01","0","0","0","160,000","797,000","-637,000","160,000","797,000","-637,000",
" ",="030316","鴻海麥證11購01  ","0","0","0","0","135,000","-135,000","0","135,000","-135,000",
" ",="030317","台積電麥證0A購04","0","0","0","2,000","101,000","-99,000","2,000","101,000","-99,000",
" ",="030318","台積電麥證0B購04","0","0","0","59,000","199,000","-140,000","59,000","199,000","-140,000",
" ",="030319","台積電麥證11購02","0","0","0","4,000","384,000","-380,000","4,000","384,000","-380,000",
" ",="030320","光磊麥證0B購01  ","0","0","0","251,000","0","251,000","251,000","0","251,000",
" ",="030321","英業達麥證0C購01","0","0","0","7,000","0","7,000","7,000","0","7,000",
" ",="030322","凌陽麥證0C購01  ","0","0","0","220,000","206,000","14,000","220,000","206,000","14,000",
" ",="030323","聯發科麥證12購02","0","0","0","135,000","408,000","-273,000","135,000","408,000","-273,000",
" ",="030324","華新科麥證11購01","0","0","0","2,000","40,000","-38,000","2,000","40,000","-38,000",
" ",="030326","大立光麥證0C購02","0","0","0","57,000","40,000","17,000","57,000","40,000","17,000",
" ",="030327","盛群麥證0A購01  ","0","0","0","167,000","1,552,000","-1,385,000","167,000","1,552,000","-1,385,000",
" ",="030774","凌陽麥證0A購02  ","0","0","0","395,000","169,000","226,000","395,000","169,000","226,000",
" ",="030775","友達麥證0A購02  ","0","0","0","424,000","383,000","41,000","424,000","383,000","41,000",
" ",="030776","長榮航麥證0C購01","0","0","0","53,000","9,000","44,000","53,000","9,000","44,000",
" ",="030777","華晶科麥證0B購01","0","0","0","447,000","243,000","204,000","447,000","243,000","204,000",
" ",="030778","創意麥證0A購01  ","0","0","0","468,000","165,000","303,000","468,000","165,000","303,000",
" ",="030779","群創麥證0A購01  ","0","0","0","641,000","180,000","461,000","641,000","180,000","461,000",
" ",="030881","中鋼麥證0A購01  ","0","0","0","170,000","0","170,000","170,000","0","170,000",
" ",="030884","億光麥證0B購01  ","0","0","0","672,000","181,000","491,000","672,000","181,000","491,000",
" ",="030886","聯發科麥證0B購02","0","0","0","20,000","41,000","-21,000","20,000","41,000","-21,000",
" ",="030999","台化麥證0A購01  ","0","0","0","200,000","0","200,000","200,000","0","200,000",
" ",="031000","大成鋼麥證0B購02","0","0","0","2,000","8,000","-6,000","2,000","8,000","-6,000",
" ",="031002","彩晶麥證0B購02  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
" ",="031298","中興電麥證0B購01","0","0","0","20,000","38,000","-18,000","20,000","38,000","-18,000",
" ",="031301","國泰金麥證0B購01","0","0","0","84,000","59,000","25,000","84,000","59,000","25,000",
" ",="031303","彩晶麥證0A購01  ","0","0","0","107,000","84,000","23,000","107,000","84,000","23,000",
" ",="031439","大亞麥證0B購01  ","0","0","0","244,000","173,000","71,000","244,000","173,000","71,000",
" ",="031440","大成鋼麥證0C購01","0","0","0","6,000","0","6,000","6,000","0","6,000",
" ",="031441","華邦電麥證0C購01","0","0","0","158,000","132,000","26,000","158,000","132,000","26,000",
" ",="031442","佳世達麥證0C購01","0","0","0","0","30,000","-30,000","0","30,000","-30,000",
" ",="031443","矽統麥證0B購01  ","0","0","0","415,000","3,000","412,000","415,000","3,000","412,000",
" ",="031444","宏達電麥證0C購01","0","0","0","157,000","156,000","1,000","157,000","156,000","1,000",
" ",="031615","中鋼麥證0B購01  ","0","0","0","7,000","0","7,000","7,000","0","7,000",
" ",="031616","長榮麥證0A購03  ","0","0","0","180,000","0","180,000","180,000","0","180,000",
" ",="031767","華邦電麥證0C購02","0","0","0","3,000","3,000","0","3,000","3,000","0",
" ",="032655","亞泥麥證0B購01  ","0","0","0","155,000","395,000","-240,000","155,000","395,000","-240,000",
" ",="032656","台塑麥證0B購01  ","0","0","0","0","140,000","-140,000","0","140,000","-140,000",
" ",="032657","南亞麥證0C購01  ","0","0","0","106,000","10,000","96,000","106,000","10,000","96,000",
" ",="032658","南紡麥證0B購01  ","0","0","0","230,000","0","230,000","230,000","0","230,000",
" ",="032659","聚陽麥證0B購01  ","0","0","0","48,000","38,000","10,000","48,000","38,000","10,000",
