"110年07月20日 外資及陸資買賣超彙總表"
,,,"外資及陸資(不含外資自營商)",,,"外資自營商",,,"外資及陸資",,,
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數","買進股數","賣出股數","買賣超股數","買進股數","賣出股數","買賣超股數",
" ","5225  ","東科-KY         ","17,000","63,000","-46,000","0","0","0","17,000","63,000","-46,000",
" ","1451  ","年興            ","10,000","55,000","-45,000","0","0","0","10,000","55,000","-45,000",
" ","3004  ","豐達科          ","2,000","47,000","-45,000","0","0","0","2,000","47,000","-45,000",
" ","5907  ","大洋-KY         ","27,000","72,000","-45,000","0","0","0","27,000","72,000","-45,000",
" ","1463  ","強盛            ","11,000","55,000","-44,000","0","0","0","11,000","55,000","-44,000",
" ","4935  ","茂林-KY         ","35,000","79,000","-44,000","0","0","0","35,000","79,000","-44,000",
" ","2483  ","百容            ","31,000","74,000","-43,000","0","0","0","31,000","74,000","-43,000",
" ","3057  ","喬鼎            ","22,000","65,000","-43,000","0","0","0","22,000","65,000","-43,000",
" ","4722  ","國精化          ","101,000","143,000","-42,000","0","0","0","101,000","143,000","-42,000",
" ","3679  ","新至陞          ","19,000","60,000","-41,000","0","0","0","19,000","60,000","-41,000",
" ",="088097","光寶科國票0A購01","0","40,000","-40,000","0","0","0","0","40,000","-40,000",
" ","9935  ","慶豐富          ","5,000","45,000","-40,000","0","0","0","5,000","45,000","-40,000",
" ",="00762 ","元大全球AI      ","11,000","50,000","-39,000","0","0","0","11,000","50,000","-39,000",
" ","2316  ","楠梓電          ","45,000","84,000","-39,000","0","0","0","45,000","84,000","-39,000",
" ","2482  ","連宇            ","50,000","89,000","-39,000","0","0","0","50,000","89,000","-39,000",
" ",="00670L","富邦NASDAQ正2   ","8,000","46,000","-38,000","0","0","0","8,000","46,000","-38,000",
" ","2545  ","皇翔            ","13,000","49,000","-36,000","0","0","0","13,000","49,000","-36,000",
" ","8210  ","勤誠            ","4,000","40,000","-36,000","0","0","0","4,000","40,000","-36,000",
" ",="033213","健策群益0B購01  ","0","35,000","-35,000","0","0","0","0","35,000","-35,000",
" ",="036100","台表科元大0C購01","0","35,000","-35,000","0","0","0","0","35,000","-35,000",
" ","4566  ","時碩工業        ","0","35,000","-35,000","0","0","0","0","35,000","-35,000",
" ","2348  ","海悅            ","15,000","49,000","-34,000","0","0","0","15,000","49,000","-34,000",
" ","2851  ","中再保          ","287,000","321,000","-34,000","0","0","0","287,000","321,000","-34,000",
" ","2369  ","菱生            ","4,355,000","4,388,200","-33,200","0","0","0","4,355,000","4,388,200","-33,200",
" ","1441  ","大東            ","5,000","38,000","-33,000","0","0","0","5,000","38,000","-33,000",
" ","1582  ","信錦            ","31,000","64,000","-33,000","0","0","0","31,000","64,000","-33,000",
" ","2420  ","新巨            ","103,000","135,000","-32,000","0","0","0","103,000","135,000","-32,000",
" ","3557  ","嘉威            ","10,000","42,000","-32,000","0","0","0","10,000","42,000","-32,000",
" ","6605  ","帝寶            ","28,000","60,000","-32,000","0","0","0","28,000","60,000","-32,000",
" ","2102  ","泰豐            ","233,000","264,000","-31,000","0","0","0","233,000","264,000","-31,000",
" ","9802  ","鈺齊-KY         ","107,000","138,000","-31,000","0","0","0","107,000","138,000","-31,000",
" ",="033127","國巨元大0A購02  ","0","30,000","-30,000","0","0","0","0","30,000","-30,000",
" ","8271  ","宇瞻            ","239,000","269,000","-30,000","0","0","0","239,000","269,000","-30,000",
" ","8996  ","高力            ","64,000","94,000","-30,000","0","0","0","64,000","94,000","-30,000",
" ","2516  ","新建            ","0","29,000","-29,000","0","0","0","0","29,000","-29,000",
" ","6756  ","威鋒電子        ","409,000","438,000","-29,000","0","0","0","409,000","438,000","-29,000",
" ","2444  ","兆勁            ","27,000","55,000","-28,000","0","0","0","27,000","55,000","-28,000",
" ","4190  ","佐登-KY         ","11,000","39,000","-28,000","0","0","0","11,000","39,000","-28,000",
" ","4552  ","力達-KY         ","0","28,000","-28,000","0","0","0","0","28,000","-28,000",
" ","2456  ","奇力新          ","385,000","411,000","-26,000","0","0","0","385,000","411,000","-26,000",
" ",="038731","欣興元大12購02  ","0","25,000","-25,000","0","0","0","0","25,000","-25,000",
" ","1227  ","佳格            ","107,000","132,000","-25,000","0","0","0","107,000","132,000","-25,000",
" ","1615  ","大山            ","11,000","36,000","-25,000","0","0","0","11,000","36,000","-25,000",
" ","3167  ","大量            ","10,000","35,000","-25,000","0","0","0","10,000","35,000","-25,000",
" ","3308  ","聯德            ","0","25,000","-25,000","0","0","0","0","25,000","-25,000",
" ","6426  ","統新            ","8,000","33,000","-25,000","0","0","0","8,000","33,000","-25,000",
" ",="0056  ","元大高股息      ","765,209","790,000","-24,791","0","0","0","765,209","790,000","-24,791",
" ","2506  ","太設            ","5,000","29,000","-24,000","0","0","0","5,000","29,000","-24,000",
" ","4999  ","鑫禾            ","0","24,000","-24,000","0","0","0","0","24,000","-24,000",
" ","6591  ","動力-KY         ","8,000","32,000","-24,000","0","0","0","8,000","32,000","-24,000",
" ","1503  ","士電            ","6,000","29,000","-23,000","0","0","0","6,000","29,000","-23,000",
" ","2816  ","旺旺保          ","1,000","23,000","-22,000","0","0","0","1,000","23,000","-22,000",
" ","4438  ","廣越            ","0","22,000","-22,000","0","0","0","0","22,000","-22,000",
" ","1432  ","大魯閣          ","2,000","23,000","-21,000","0","0","0","2,000","23,000","-21,000",
" ","2332  ","友訊            ","525,000","546,000","-21,000","0","0","0","525,000","546,000","-21,000",
" ","2616  ","山隆            ","6,000","27,000","-21,000","0","0","0","6,000","27,000","-21,000",
" ","4560  ","強信-KY         ","53,000","74,000","-21,000","0","0","0","53,000","74,000","-21,000",
" ",="06413P","臺股指凱基11售01","0","20,000","-20,000","0","0","0","0","20,000","-20,000",
" ","1726  ","永記            ","1,000","21,000","-20,000","0","0","0","1,000","21,000","-20,000",
" ","1737  ","臺鹽            ","1,000","21,000","-20,000","0","0","0","1,000","21,000","-20,000",
" ","1805  ","寶徠            ","1,000","21,000","-20,000","0","0","0","1,000","21,000","-20,000",
" ","2239  ","英利-KY         ","39,000","59,000","-20,000","0","0","0","39,000","59,000","-20,000",
" ","2359  ","所羅門          ","11,000","31,000","-20,000","0","0","0","11,000","31,000","-20,000",
" ","2908  ","特力            ","0","20,000","-20,000","0","0","0","0","20,000","-20,000",
" ","6743  ","安普新          ","30,000","50,000","-20,000","0","0","0","30,000","50,000","-20,000",
" ",="00676R","富邦臺灣加權反1 ","36,000","55,000","-19,000","0","0","0","36,000","55,000","-19,000",
" ","2707  ","晶華            ","23,000","42,000","-19,000","0","0","0","23,000","42,000","-19,000",
" ","9911  ","櫻花            ","18,000","37,000","-19,000","0","0","0","18,000","37,000","-19,000",
" ","1727  ","中華化          ","10,000","28,000","-18,000","0","0","0","10,000","28,000","-18,000",
" ","2114  ","鑫永銓          ","15,000","33,000","-18,000","0","0","0","15,000","33,000","-18,000",
" ","2536  ","宏普            ","7,000","25,000","-18,000","0","0","0","7,000","25,000","-18,000",
" ","2739  ","寒舍            ","1,000","19,000","-18,000","0","0","0","1,000","19,000","-18,000",
" ","4766  ","南寶            ","2,000","20,000","-18,000","0","0","0","2,000","20,000","-18,000",
" ","3346  ","麗清            ","66,000","83,376","-17,376","0","0","0","66,000","83,376","-17,376",
" ","1413  ","宏洲            ","6,000","23,000","-17,000","0","0","0","6,000","23,000","-17,000",
" ","2731  ","雄獅            ","43,000","60,000","-17,000","0","0","0","43,000","60,000","-17,000",
" ","3607  ","谷崧            ","80,000","97,000","-17,000","0","0","0","80,000","97,000","-17,000",
" ","5007  ","三星            ","4,000","21,000","-17,000","0","0","0","4,000","21,000","-17,000",
" ","8249  ","菱光            ","221,000","238,000","-17,000","0","0","0","221,000","238,000","-17,000",
" ","2228  ","劍麟            ","35,000","51,000","-16,000","0","0","0","35,000","51,000","-16,000",
" ","3090  ","日電貿          ","227,000","243,000","-16,000","0","0","0","227,000","243,000","-16,000",
" ","5283  ","禾聯碩          ","2,000","18,000","-16,000","0","0","0","2,000","18,000","-16,000",
" ","6776  ","展碁國際        ","2,000","18,000","-16,000","0","0","0","2,000","18,000","-16,000",
" ","8926  ","台汽電          ","10,000","26,000","-16,000","0","0","0","10,000","26,000","-16,000",
" ",="00634R","富邦上証反1     ","6,000","21,000","-15,000","0","0","0","6,000","21,000","-15,000",
" ",="036367","友達國票12購01  ","0","15,000","-15,000","0","0","0","0","15,000","-15,000",
" ","1713  ","國化            ","0","15,000","-15,000","0","0","0","0","15,000","-15,000",
" ","2547  ","日勝生          ","44,000","59,000","-15,000","0","0","0","44,000","59,000","-15,000",
" ","3032  ","偉訓            ","24,000","39,000","-15,000","0","0","0","24,000","39,000","-15,000",
" ","4977  ","眾達-KY         ","12,000","27,000","-15,000","0","0","0","12,000","27,000","-15,000",
" ","6205  ","詮欣            ","24,000","39,000","-15,000","0","0","0","24,000","39,000","-15,000",
" ","1707  ","葡萄王          ","14,000","28,017","-14,017","0","0","0","14,000","28,017","-14,017",
" ","2484  ","希華            ","705,000","719,000","-14,000","0","0","0","705,000","719,000","-14,000",
" ","6230  ","尼得科超眾      ","6,000","20,000","-14,000","0","0","0","6,000","20,000","-14,000",
" ","9103  ","美德醫療-DR     ","81,000","95,000","-14,000","0","0","0","81,000","95,000","-14,000",
" ","1437  ","勤益控          ","1,000","14,000","-13,000","0","0","0","1,000","14,000","-13,000",
" ","2236  ","百達-KY         ","0","13,000","-13,000","0","0","0","0","13,000","-13,000",
" ","2425  ","承啟            ","138,000","151,000","-13,000","0","0","0","138,000","151,000","-13,000",
" ","3266  ","昇陽            ","3,000","16,000","-13,000","0","0","0","3,000","16,000","-13,000",
" ","1340  ","勝悅-KY         ","16,000","28,317","-12,317","0","0","0","16,000","28,317","-12,317",
" ",="0055  ","元大MSCI金融    ","2,000","14,000","-12,000","0","0","0","2,000","14,000","-12,000",
" ",="00646 ","元大S&P500      ","2,000","14,000","-12,000","0","0","0","2,000","14,000","-12,000",
" ",="00700 ","富邦恒生國企    ","0","12,000","-12,000","0","0","0","0","12,000","-12,000",
" ",="00738U","期元大道瓊白銀  ","0","12,000","-12,000","0","0","0","0","12,000","-12,000",
" ","1416  ","廣豐            ","8,000","20,000","-12,000","0","0","0","8,000","20,000","-12,000",
" ","1587  ","吉茂            ","38,000","50,000","-12,000","0","0","0","38,000","50,000","-12,000",
" ","3311  ","閎暉            ","33,000","45,000","-12,000","0","0","0","33,000","45,000","-12,000",
" ",="00650L","FH香港正2       ","21,000","32,000","-11,000","0","0","0","21,000","32,000","-11,000",
" ","3454  ","晶睿            ","0","11,000","-11,000","0","0","0","0","11,000","-11,000",
" ","6715  ","嘉基            ","3,000","14,000","-11,000","0","0","0","3,000","14,000","-11,000",
" ","8033  ","雷虎            ","30,000","40,512","-10,512","0","0","0","30,000","40,512","-10,512",
" ",="031077","盛群元大0A購02  ","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ",="031745","台揚凱基14購01  ","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ",="087345","晶豪科凱基0C購02","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ",="087720","GIS統一0B購01   ","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ","1110  ","東泥            ","2,000","12,000","-10,000","0","0","0","2,000","12,000","-10,000",
" ","1338  ","廣華-KY         ","48,000","58,000","-10,000","0","0","0","48,000","58,000","-10,000",
" ","2701  ","萬企            ","2,000","12,000","-10,000","0","0","0","2,000","12,000","-10,000",
" ","2881A ","富邦特          ","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ","3518  ","柏騰            ","0","10,000","-10,000","0","0","0","0","10,000","-10,000",
" ","8473  ","山林水          ","6,000","16,000","-10,000","0","0","0","6,000","16,000","-10,000",
" ",="00685L","群益臺灣加權正2 ","0","9,000","-9,000","0","0","0","0","9,000","-9,000",
" ","1724  ","台硝            ","0","9,000","-9,000","0","0","0","0","9,000","-9,000",
" ","8499  ","鼎炫-KY         ","0","9,000","-9,000","0","0","0","0","9,000","-9,000",
" ","2852  ","第一保          ","5,000","13,000","-8,000","0","0","0","5,000","13,000","-8,000",
" ","3701  ","大眾控          ","0","8,000","-8,000","0","0","0","0","8,000","-8,000",
" ","4581  ","光隆精密-KY     ","0","8,000","-8,000","0","0","0","0","8,000","-8,000",
" ","6768  ","志強-KY         ","10,000","18,000","-8,000","0","0","0","10,000","18,000","-8,000",
" ","1324  ","地球            ","1,000","8,000","-7,000","0","0","0","1,000","8,000","-7,000",
" ","3501  ","維熹            ","0","7,000","-7,000","0","0","0","0","7,000","-7,000",
" ","6409  ","旭隼            ","10,000","17,000","-7,000","0","0","0","10,000","17,000","-7,000",
" ","1323  ","永裕            ","0","6,000","-6,000","0","0","0","0","6,000","-6,000",
" ","2450  ","神腦            ","0","6,000","-6,000","0","0","0","0","6,000","-6,000",
" ","2524  ","京城            ","0","6,000","-6,000","0","0","0","0","6,000","-6,000",
" ","6177  ","達麗            ","37,000","43,000","-6,000","0","0","0","37,000","43,000","-6,000",
" ","8481  ","政伸            ","0","6,000","-6,000","0","0","0","0","6,000","-6,000",
" ","6533  ","晶心科          ","178,095","184,000","-5,905","0","0","0","178,095","184,000","-5,905",
" ",="037195","GIS群益0C購02   ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ",="038726","偉詮電元大11購03","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ",="087324","晶豪科永豐09購01","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ","1442  ","名軒            ","2,000","7,000","-5,000","0","0","0","2,000","7,000","-5,000",
" ","1529  ","樂士            ","3,000","8,000","-5,000","0","0","0","3,000","8,000","-5,000",
" ","2849  ","安泰銀          ","48,000","53,000","-5,000","0","0","0","48,000","53,000","-5,000",
" ","9136  ","巨騰-DR         ","0","5,000","-5,000","0","0","0","0","5,000","-5,000",
" ",="00852L","國泰美國道瓊正2 ","55,000","59,000","-4,000","0","0","0","55,000","59,000","-4,000",
" ","1473  ","台南            ","8,000","12,000","-4,000","0","0","0","8,000","12,000","-4,000",
" ","1808  ","潤隆            ","9,000","13,000","-4,000","0","0","0","9,000","13,000","-4,000",
" ","2488  ","漢平            ","7,000","11,000","-4,000","0","0","0","7,000","11,000","-4,000",
" ","3051  ","力特            ","0","4,000","-4,000","0","0","0","0","4,000","-4,000",
" ","4720  ","德淵            ","3,000","7,000","-4,000","0","0","0","3,000","7,000","-4,000",
" ","4942  ","嘉彰            ","221,000","225,000","-4,000","0","0","0","221,000","225,000","-4,000",
" ","6655  ","科定            ","2,000","6,000","-4,000","0","0","0","2,000","6,000","-4,000",
" ","4763  ","材料-KY         ","10,000","13,350","-3,350","0","0","0","10,000","13,350","-3,350",
" ","4141  ","龍燈-KY         ","12,000","15,220","-3,220","0","0","0","12,000","15,220","-3,220",
" ",="006203","元大MSCI台灣    ","3,000","6,000","-3,000","0","0","0","3,000","6,000","-3,000",
" ",="00742 ","新光內需收益    ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ",="032678","長榮中信11購03  ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ",="06606P","臺股指中信11售03","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ","1225  ","福懋油          ","40,000","43,000","-3,000","0","0","0","40,000","43,000","-3,000",
" ","1419  ","新紡            ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ","1817  ","凱撒衛          ","1,000","4,000","-3,000","0","0","0","1,000","4,000","-3,000",
" ","2247  ","汎德永業        ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ","2429  ","銘旺科          ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ","3130  ","一零四          ","1,000","4,000","-3,000","0","0","0","1,000","4,000","-3,000",
" ","3138  ","耀登            ","41,000","44,000","-3,000","0","0","0","41,000","44,000","-3,000",
" ","5525  ","順天            ","4,000","7,000","-3,000","0","0","0","4,000","7,000","-3,000",
" ","6277  ","宏正            ","9,000","12,000","-3,000","0","0","0","9,000","12,000","-3,000",
" ","8488  ","吉源-KY         ","0","3,000","-3,000","0","0","0","0","3,000","-3,000",
" ",="0061  ","元大寶滬深      ","5,000","7,000","-2,000","0","0","0","5,000","7,000","-2,000",
" ",="00678 ","群益NBI生技     ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ",="030601","聯電元大0A購03  ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ",="034437","允強凱基0B購01  ","1,000","3,000","-2,000","0","0","0","1,000","3,000","-2,000",
" ","1234  ","黑松            ","8,000","10,000","-2,000","0","0","0","8,000","10,000","-2,000",
" ","1438  ","三地開發        ","1,000","3,000","-2,000","0","0","0","1,000","3,000","-2,000",
" ","1443  ","立益            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","1445  ","大宇            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","1453  ","大將            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","1516  ","川飛            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","2397  ","友通            ","2,000","4,000","-2,000","0","0","0","2,000","4,000","-2,000",
" ","2543  ","皇昌            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","2904  ","匯僑            ","1,000","3,000","-2,000","0","0","0","1,000","3,000","-2,000",
" ","3296  ","勝德            ","5,000","7,000","-2,000","0","0","0","5,000","7,000","-2,000",
" ","3432  ","台端            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","3593  ","力銘            ","1,000","3,000","-2,000","0","0","0","1,000","3,000","-2,000",
" ","4536  ","拓凱            ","26,000","28,000","-2,000","0","0","0","26,000","28,000","-2,000",
" ","4562  ","穎漢            ","3,000","5,000","-2,000","0","0","0","3,000","5,000","-2,000",
" ","5533  ","皇鼎            ","3,000","5,000","-2,000","0","0","0","3,000","5,000","-2,000",
" ","6183  ","關貿            ","3,000","5,000","-2,000","0","0","0","3,000","5,000","-2,000",
" ","6431  ","光麗-KY         ","2,000","4,000","-2,000","0","0","0","2,000","4,000","-2,000",
" ","6464  ","台數科          ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","6515  ","穎崴            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","6579  ","研揚            ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","6754  ","匯僑設計        ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ","8114  ","振樺電          ","5,000","7,000","-2,000","0","0","0","5,000","7,000","-2,000",
" ","9906  ","欣巴巴          ","0","2,000","-2,000","0","0","0","0","2,000","-2,000",
" ",="0052  ","富邦科技        ","22,000","23,000","-1,000","0","0","0","22,000","23,000","-1,000",
" ",="0057  ","富邦摩台        ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="00663L","國泰臺灣加權正2 ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="00735 ","國泰臺韓科技    ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="00743 ","國泰中國A150    ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="030853","南茂兆豐0B購01  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="031170","台聚永豐0A購01  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="031247","長榮群益11購03  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="031572","台揚凱基0B購01  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="031627","長榮統一0C購06  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="032777","台船元大0A購01  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="035145","長榮統一0C購18  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="035602","開發金元大0C購01","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="06860P","臺股指凱基11售06","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="07115P","臺股指麥證0B售05","0","1,000","-1,000","1,239,000","0","1,239,000","1,239,000","1,000","1,238,000",
" ",="07220P","萬海元大0B售12  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="078094","世芯統一0A購01  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="087022","美德醫永豐09購01","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="088215","同欣電統一0B購01","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="089020","智易元大0C購01  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ",="089131","華通元大09購03  ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","1235  ","興泰            ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","1507  ","永大            ","8,000","9,000","-1,000","0","0","0","8,000","9,000","-1,000",
" ","1540  ","喬福            ","2,000","3,000","-1,000","0","0","0","2,000","3,000","-1,000",
" ","1725  ","元禎            ","2,000","3,000","-1,000","0","0","0","2,000","3,000","-1,000",
" ","1735  ","日勝化          ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","2115  ","六暉-KY         ","1,000","2,000","-1,000","0","0","0","1,000","2,000","-1,000",
" ","2882A ","國泰特          ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","2923  ","鼎固-KY         ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","2929  ","淘帝-KY         ","119,000","120,000","-1,000","0","0","0","119,000","120,000","-1,000",
" ","2939  ","凱羿-KY         ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","3018  ","同開            ","1,000","2,000","-1,000","0","0","0","1,000","2,000","-1,000",
" ","3046  ","建碁            ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","4148  ","全宇生技-KY     ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","6128  ","上福            ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","6189  ","豐藝            ","55,000","56,000","-1,000","0","0","0","55,000","56,000","-1,000",
" ","8072  ","陞泰            ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","9930  ","中聯資源        ","5,000","6,000","-1,000","0","0","0","5,000","6,000","-1,000",
" ","9931  ","欣高            ","0","1,000","-1,000","0","0","0","0","1,000","-1,000",
" ","2887F ","台新戊特二      ","0","478","-478","0","0","0","0","478","-478",
" ",="00662 ","富邦NASDAQ      ","0","28","-28","0","0","0","0","28","-28",
" ",="00664R","國泰臺灣加權反1 ","256,000","256,000","0","0","0","0","256,000","256,000","0",
" ",="00733 ","富邦臺灣中小    ","11,000","11,000","0","0","0","0","11,000","11,000","0",
" ",="00771 ","元大US高息特別股","1,000","1,000","0","0","0","0","1,000","1,000","0",
" ",="030314","聯電麥證0C購04  ","0","0","0","208,000","35,000","173,000","208,000","35,000","173,000",
" ",="030315","台達電麥證11購01","0","0","0","104,000","882,000","-778,000","104,000","882,000","-778,000",
" ",="030316","鴻海麥證11購01  ","0","0","0","10,000","110,000","-100,000","10,000","110,000","-100,000",
" ",="030317","台積電麥證0A購04","0","0","0","3,000","45,000","-42,000","3,000","45,000","-42,000",
" ",="030318","台積電麥證0B購04","0","0","0","45,000","287,000","-242,000","45,000","287,000","-242,000",
" ",="030319","台積電麥證11購02","0","0","0","40,000","63,000","-23,000","40,000","63,000","-23,000",
" ",="030320","光磊麥證0B購01  ","0","0","0","1,000","10,000","-9,000","1,000","10,000","-9,000",
" ",="030321","英業達麥證0C購01","0","0","0","20,000","626,000","-606,000","20,000","626,000","-606,000",
" ",="030322","凌陽麥證0C購01  ","0","0","0","176,000","435,000","-259,000","176,000","435,000","-259,000",
" ",="030323","聯發科麥證12購02","0","0","0","167,000","123,000","44,000","167,000","123,000","44,000",
" ",="030324","華新科麥證11購01","0","0","0","0","41,000","-41,000","0","41,000","-41,000",
" ",="030326","大立光麥證0C購02","0","0","0","16,000","115,000","-99,000","16,000","115,000","-99,000",
" ",="030327","盛群麥證0A購01  ","0","0","0","42,000","160,000","-118,000","42,000","160,000","-118,000",
" ",="030328","矽格麥證0A購01  ","0","0","0","238,000","428,000","-190,000","238,000","428,000","-190,000",
" ",="030772","台積電麥證11購03","0","0","0","80,000","14,000","66,000","80,000","14,000","66,000",
" ",="030774","凌陽麥證0A購02  ","0","0","0","169,000","136,000","33,000","169,000","136,000","33,000",
" ",="030775","友達麥證0A購02  ","0","0","0","619,000","197,000","422,000","619,000","197,000","422,000",
" ",="030776","長榮航麥證0C購01","0","0","0","77,000","0","77,000","77,000","0","77,000",
" ",="030777","華晶科麥證0B購01","0","0","0","243,000","258,000","-15,000","243,000","258,000","-15,000",
" ",="030778","創意麥證0A購01  ","0","0","0","165,000","165,000","0","165,000","165,000","0",
" ",="030779","群創麥證0A購01  ","0","0","0","290,000","620,000","-330,000","290,000","620,000","-330,000",
" ",="030881","中鋼麥證0A購01  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
" ",="030883","宏碁麥證0A購02  ","0","0","0","34,000","0","34,000","34,000","0","34,000",
" ",="030884","億光麥證0B購01  ","0","0","0","3,194,000","154,000","3,040,000","3,194,000","154,000","3,040,000",
" ",="030886","聯發科麥證0B購02","0","0","0","0","30,000","-30,000","0","30,000","-30,000",
" ",="030974","凌陽元大0A購02  ","6,000","6,000","0","0","0","0","6,000","6,000","0",
" ",="030999","台化麥證0A購01  ","0","0","0","12,000","110,000","-98,000","12,000","110,000","-98,000",
" ",="031000","大成鋼麥證0B購02","0","0","0","2,000","0","2,000","2,000","0","2,000",
" ",="031001","友達麥證0A購03  ","0","0","0","0","6,000","-6,000","0","6,000","-6,000",
" ",="031002","彩晶麥證0B購02  ","0","0","0","30,000","0","30,000","30,000","0","30,000",
" ",="031298","中興電麥證0B購01","0","0","0","38,000","20,000","18,000","38,000","20,000","18,000",
" ",="031301","國泰金麥證0B購01","0","0","0","0","22,000","-22,000","0","22,000","-22,000",
" ",="031303","彩晶麥證0A購01  ","0","0","0","103,000","11,000","92,000","103,000","11,000","92,000",
" ",="031439","大亞麥證0B購01  ","0","0","0","139,000","133,000","6,000","139,000","133,000","6,000",
" ",="031440","大成鋼麥證0C購01","0","0","0","31,000","0","31,000","31,000","0","31,000",
" ",="031441","華邦電麥證0C購01","0","0","0","464,000","21,000","443,000","464,000","21,000","443,000",
" ",="031442","佳世達麥證0C購01","0","0","0","0","56,000","-56,000","0","56,000","-56,000",
" ",="031443","矽統麥證0B購01  ","0","0","0","633,000","15,000","618,000","633,000","15,000","618,000",
" ",="031444","宏達電麥證0C購01","0","0","0","150,000","40,000","110,000","150,000","40,000","110,000",
" ",="031615","中鋼麥證0B購01  ","0","0","0","0","140,000","-140,000","0","140,000","-140,000",
" ",="031616","長榮麥證0A購03  ","0","0","0","230,000","0","230,000","230,000","0","230,000",
" ",="031767","華邦電麥證0C購02","0","0","0","19,000","1,000","18,000","19,000","1,000","18,000",
" ",="032655","亞泥麥證0B購01  ","0","0","0","389,000","0","389,000","389,000","0","389,000",
" ",="032656","台塑麥證0B購01  ","0","0","0","608,000","0","608,000","608,000","0","608,000",
" ",="032659","聚陽麥證0B購01  ","0","0","0","52,000","38,000","14,000","52,000","38,000","14,000",
" ",="032660","中鋼麥證0C購01  ","0","0","0","80,000","30,000","50,000","80,000","30,000","50,000",
" ",="032661","長榮麥證0C購02  ","0","0","0","899,000","0","899,000","899,000","0","899,000",
" ",="032662","群創麥證0A購02  ","0","0","0","0","20,000","-20,000","0","20,000","-20,000",
" ",="032664","致新麥證0A購01  ","0","0","0","218,000","3,000","215,000","218,000","3,000","215,000",
" ",="033009","國喬麥證0A購01  ","0","0","0","499,000","0","499,000","499,000","0","499,000",
" ",="033010","鴻海麥證12購01  ","0","0","0","336,000","17,000","319,000","336,000","17,000","319,000",
